Timestamp_Video_s,Modelo,Classe,Confianca
3.8705,Especialista,Grain_grinder,0.9643
3.9039,Especialista,Grain_grinder,0.9619
3.9373,Especialista,Grain_grinder,0.9440
3.9706,Especialista,Grain_grinder,0.6630
4.0040,Especialista,Grain_grinder,0.5990
4.0374,Especialista,Grain_grinder,0.7836
4.0707,Especialista,Grain_grinder,0.7618
4.1041,Especialista,Smartwatch,0.7829
4.1375,Especialista,Smartwatch,0.6108
4.1708,Especialista,Smartwatch,0.7200
4.2042,Especialista,Smartwatch,0.9555
4.2376,Especialista,Smartwatch,0.9458
4.2709,Especialista,Smartwatch,0.7431
4.3043,Especialista,Smartwatch,0.9085
4.3043,Geral,Blender,0.5527
4.3377,Especialista,Grain_grinder,0.6826
4.4378,Especialista,Smartwatch,0.6964
4.4711,Especialista,Smartwatch,0.7258
4.5045,Especialista,Smartwatch,0.9320
4.5379,Especialista,Smartwatch,0.9558
4.5712,Especialista,Smartwatch,0.9489
4.6046,Especialista,Smartwatch,0.9146
4.6380,Especialista,Smartwatch,0.9555
4.6713,Especialista,Smartwatch,0.8991
4.7047,Especialista,Smartwatch,0.6543
4.7381,Especialista,Smartwatch,0.6769
4.7714,Especialista,Smartwatch,0.7738
4.8048,Especialista,Smartwatch,0.8846
4.8382,Especialista,Grain_grinder,0.7756
4.8715,Especialista,Grain_grinder,0.5115
4.9049,Especialista,Grain_grinder,0.5777
4.9383,Especialista,Grain_grinder,0.5414
4.9716,Especialista,Grain_grinder,0.5409
5.0050,Especialista,Smartwatch,0.5341
5.0384,Especialista,Grain_grinder,0.5083
5.1051,Especialista,Grain_grinder,0.6530
5.1385,Especialista,Grain_grinder,0.6221
5.1718,Especialista,Grain_grinder,0.6171
5.2386,Especialista,Grain_grinder,0.6342
5.2719,Especialista,Grain_grinder,0.6161
5.3053,Especialista,Grain_grinder,0.7705
5.3387,Especialista,Grain_grinder,0.8349
5.3720,Especialista,Grain_grinder,0.7458
5.4054,Especialista,Grain_grinder,0.7727
5.4388,Especialista,Grain_grinder,0.6483
5.4721,Especialista,Hair_Dryer,0.6086
5.5055,Especialista,Hair_Dryer,0.7629
5.5722,Especialista,Hair_Dryer,0.5025
5.6056,Especialista,Hair_Dryer,0.5113
5.6723,Especialista,Smartwatch,0.5930
5.8392,Especialista,Hair_Dryer,0.5203
5.8725,Especialista,Hair_Dryer,0.5535
5.9059,Especialista,Hair_Dryer,0.5144
5.9393,Especialista,Grain_grinder,0.5059
6.0060,Especialista,Hair_Dryer,0.6358
6.0394,Especialista,Hair_Dryer,0.8197
6.0727,Especialista,Hair_Dryer,0.8182
6.1061,Especialista,Hair_Dryer,0.6081
6.1728,Geral,Blender,0.5910
6.2062,Especialista,Grain_grinder,0.5689
6.3063,Especialista,Smartwatch,0.5736
6.3397,Especialista,Smartwatch,0.6676
6.3730,Especialista,Smartwatch,0.6296
6.4064,Especialista,Smartwatch,0.6721
6.6400,Especialista,Hair_Dryer,0.5574
6.6733,Especialista,Hair_Dryer,0.7963
6.7067,Especialista,Hair_Dryer,0.6237
6.7401,Especialista,Hair_Dryer,0.6053
6.7734,Especialista,Grain_grinder,0.5107
6.8068,Especialista,Grain_grinder,0.6457
6.8402,Especialista,Grain_grinder,0.6641
6.8735,Especialista,Grain_grinder,0.7331
6.9069,Especialista,Grain_grinder,0.7327
6.9403,Especialista,Grain_grinder,0.8854
6.9403,Geral,Blender,0.5934
6.9736,Especialista,Grain_grinder,0.8417
7.0070,Especialista,Grain_grinder,0.8970
7.0404,Especialista,Grain_grinder,0.8422
7.0737,Especialista,Grain_grinder,0.8549
7.1071,Especialista,Grain_grinder,0.9148
7.1405,Especialista,Grain_grinder,0.7809
7.1738,Especialista,Grain_grinder,0.6414
7.2072,Especialista,Grain_grinder,0.7605
7.2406,Especialista,Grain_grinder,0.7504
7.2739,Especialista,Grain_grinder,0.8467
7.3073,Especialista,Grain_grinder,0.6418
7.3407,Especialista,Grain_grinder,0.7218
7.3740,Especialista,Grain_grinder,0.8294
7.4074,Especialista,Grain_grinder,0.8166
7.4408,Especialista,Grain_grinder,0.8171
7.4741,Especialista,Grain_grinder,0.6273
7.4741,Geral,Blender,0.6089
7.5075,Especialista,Hair_Dryer,0.7565
7.5075,Geral,Blender,0.6484
7.5409,Especialista,Hair_Dryer,0.7152
7.5742,Especialista,Hair_Dryer,0.7813
7.6076,Especialista,Hair_Dryer,0.9181
7.6410,Especialista,Hair_Dryer,0.9245
7.6743,Especialista,Hair_Dryer,0.8987
7.7077,Especialista,Hair_Dryer,0.8610
7.7411,Especialista,Hair_Dryer,0.8175
7.7744,Especialista,Hair_Dryer,0.7452
7.8078,Especialista,Hair_Dryer,0.9072
7.8412,Especialista,Hair_Dryer,0.8952
7.8745,Especialista,Hair_Dryer,0.9110
7.9079,Especialista,Hair_Dryer,0.8965
7.9413,Especialista,Hair_Dryer,0.9197
7.9746,Especialista,Hair_Dryer,0.9227
8.0080,Especialista,Hair_Dryer,0.9165
8.0414,Especialista,Hair_Dryer,0.8758
8.0747,Especialista,Hair_Dryer,0.8554
8.1081,Especialista,Hair_Dryer,0.9025
8.1415,Especialista,Hair_Dryer,0.9380
8.1748,Especialista,Hair_Dryer,0.9192
8.2082,Especialista,Hair_Dryer,0.8801
8.2416,Especialista,Hair_Dryer,0.8812
8.2749,Especialista,Hair_Dryer,0.9253
8.3083,Especialista,Hair_Dryer,0.8671
8.3417,Especialista,Hair_Dryer,0.6995
8.3750,Especialista,Hair_Dryer,0.7048
8.4084,Especialista,Hair_Dryer,0.7182
8.4418,Especialista,Hair_Dryer,0.8243
8.4751,Especialista,Hair_Dryer,0.7518
8.5085,Especialista,Hair_Dryer,0.7063
8.5752,Especialista,Grain_grinder,0.5081
8.6420,Especialista,Grain_grinder,0.5187
8.6753,Especialista,Grain_grinder,0.8175
8.7087,Especialista,Grain_grinder,0.5110
8.7421,Especialista,Grain_grinder,0.5013
8.8088,Especialista,Smartwatch,0.5407
8.8422,Especialista,Smartwatch,0.6207
8.9423,Especialista,Hair_Dryer,0.6186
8.9756,Especialista,Hair_Dryer,0.7860
9.0090,Especialista,Hair_Dryer,0.8491
9.0424,Especialista,Hair_Dryer,0.6262
9.0757,Especialista,Hair_Dryer,0.6295
9.1091,Especialista,Hair_Dryer,0.6263
9.1425,Especialista,Smartwatch,0.5356
9.2092,Especialista,Hair_Dryer,0.7948
9.2426,Especialista,Hair_Dryer,0.8038
9.2759,Especialista,Hair_Dryer,0.7870
9.3427,Especialista,Hair_Dryer,0.7674
9.3760,Especialista,Hair_Dryer,0.8036
9.4094,Especialista,Hair_Dryer,0.7943
9.4428,Especialista,Smartwatch,0.5701
9.4761,Especialista,Smartwatch,0.7048
9.5095,Especialista,Smartwatch,0.6204
9.5429,Especialista,Smartwatch,0.7987
9.5762,Especialista,Smartwatch,0.8176
9.6096,Especialista,Smartwatch,0.7801
9.6430,Especialista,Smartwatch,0.7315
9.6763,Especialista,Smartwatch,0.8230
9.7097,Especialista,Smartwatch,0.8332
9.7431,Especialista,Smartwatch,0.8229
9.7764,Especialista,Smartwatch,0.7629
9.8098,Especialista,Smartwatch,0.6166
9.8765,Especialista,Smartwatch,0.5126
9.9099,Especialista,Smartwatch,0.5965
9.9433,Especialista,Smartwatch,0.5471
9.9766,Especialista,Hair_Dryer,0.6328
10.1101,Especialista,Hair_Dryer,0.5237
10.1768,Especialista,Hair_Dryer,0.5776
10.2102,Especialista,Smartwatch,0.5117
10.2769,Especialista,Hair_Dryer,0.6110
10.3103,Especialista,Smartwatch,0.5860
10.3437,Especialista,Hair_Dryer,0.6924
10.3770,Especialista,Hair_Dryer,0.6530
10.4104,Especialista,Hair_Dryer,0.6200
10.4438,Especialista,Smartwatch,0.5939
10.4771,Especialista,Smartwatch,0.8813
10.5105,Especialista,Smartwatch,0.9008
10.5439,Especialista,Smartwatch,0.5584
10.5772,Especialista,Smartwatch,0.6083
10.6106,Especialista,Smartwatch,0.7456
10.6440,Especialista,Smartwatch,0.9098
10.6773,Especialista,Smartwatch,0.7055
10.7107,Especialista,Grain_grinder,0.5241
10.7441,Especialista,Grain_grinder,0.5926
10.7774,Especialista,Grain_grinder,0.9352
10.8108,Especialista,Grain_grinder,0.9271
10.8108,Geral,Blender,0.6128
10.8442,Especialista,Grain_grinder,0.5475
10.8442,Geral,Blender,0.6112
10.8775,Especialista,Grain_grinder,0.6464
10.8775,Geral,Blender,0.6146
10.9109,Especialista,Grain_grinder,0.6201
10.9109,Geral,Blender,0.6003
10.9443,Especialista,Smartwatch,0.5109
11.0110,Especialista,Hair_Dryer,0.6233
11.1111,Especialista,Hair_Dryer,0.5269
11.1445,Especialista,Smartwatch,0.5203
11.1778,Especialista,Hair_Dryer,0.7170
11.2112,Especialista,Hair_Dryer,0.7248
11.2446,Especialista,Hair_Dryer,0.7303
11.2779,Especialista,Hair_Dryer,0.5175
11.3447,Especialista,Grain_grinder,0.6385
11.3780,Especialista,Grain_grinder,0.6962
11.3780,Geral,Blender,0.5148
11.4114,Especialista,Grain_grinder,0.7019
11.4114,Geral,Blender,0.5268
11.4448,Especialista,Hair_Dryer,0.6584
11.4448,Geral,Blender,0.6441
11.4781,Especialista,Hair_Dryer,0.6641
11.5115,Especialista,Hair_Dryer,0.8885
11.5115,Geral,Blender,0.7822
11.5449,Especialista,Hair_Dryer,0.6038
11.5782,Especialista,Hair_Dryer,0.5939
11.5782,Geral,Blender,0.5134
11.6116,Especialista,Hair_Dryer,0.9305
11.6116,Geral,Blender,0.6872
11.6450,Especialista,Hair_Dryer,0.7473
11.6450,Geral,Blender,0.6380
11.6783,Especialista,Hair_Dryer,0.6809
11.6783,Geral,Blender,0.5732
11.7117,Especialista,Hair_Dryer,0.6615
11.7451,Especialista,Hair_Dryer,0.6670
11.7784,Especialista,Hair_Dryer,0.5126
11.8118,Especialista,Smartwatch,0.6614
11.8452,Especialista,Smartwatch,0.8159
11.8785,Especialista,Smartwatch,0.7439
11.9119,Especialista,Smartwatch,0.7652
11.9453,Especialista,Smartwatch,0.6433
11.9786,Especialista,Smartwatch,0.6253
12.0120,Especialista,Smartwatch,0.6138
12.0454,Especialista,Smartwatch,0.5819
12.0787,Especialista,Smartwatch,0.5688
12.1121,Especialista,Smartwatch,0.5184
12.1455,Especialista,Smartwatch,0.6985
12.1788,Especialista,Smartwatch,0.5557
12.3123,Especialista,Hair_Dryer,0.7265
12.3457,Especialista,Hair_Dryer,0.8412
12.3790,Especialista,Hair_Dryer,0.8776
12.4124,Especialista,Hair_Dryer,0.8698
12.4458,Especialista,Hair_Dryer,0.8252
12.4791,Especialista,Hair_Dryer,0.6550
12.5125,Especialista,Hair_Dryer,0.8282
12.5459,Especialista,Hair_Dryer,0.5815
12.5792,Especialista,Hair_Dryer,0.6133
12.7127,Especialista,Hair_Dryer,0.6913
12.7461,Especialista,Hair_Dryer,0.7169
12.7794,Especialista,Hair_Dryer,0.7392
12.8128,Especialista,Hair_Dryer,0.6229
12.8462,Especialista,Grain_grinder,0.5358
12.9463,Especialista,Grain_grinder,0.6497
12.9796,Especialista,Grain_grinder,0.5620
13.0130,Especialista,Grain_grinder,0.5548
13.0464,Especialista,Grain_grinder,0.5525
13.0797,Especialista,Grain_grinder,0.5816
13.1131,Especialista,Hair_Dryer,0.7541
13.1465,Especialista,Hair_Dryer,0.6702
13.1798,Especialista,Grain_grinder,0.6722
13.2132,Especialista,Grain_grinder,0.7432
13.2466,Especialista,Grain_grinder,0.7187
13.2799,Especialista,Grain_grinder,0.7257
13.3133,Especialista,Hair_Dryer,0.7845
13.3467,Especialista,Hair_Dryer,0.7212
13.3800,Especialista,Hair_Dryer,0.6825
13.4134,Especialista,Hair_Dryer,0.6839
13.4468,Especialista,Hair_Dryer,0.7886
13.4801,Especialista,Hair_Dryer,0.8710
13.5135,Especialista,Hair_Dryer,0.6263
13.6136,Especialista,Smartwatch,0.7435
13.6470,Especialista,Grain_grinder,0.5618
13.6803,Especialista,Smartwatch,0.8477
13.7137,Especialista,Smartwatch,0.9405
13.7471,Especialista,Smartwatch,0.9398
13.7804,Especialista,Smartwatch,0.5344
13.8805,Especialista,Hair_Dryer,0.8636
13.9139,Especialista,Hair_Dryer,0.8553
13.9473,Especialista,Hair_Dryer,0.9008
13.9806,Especialista,Hair_Dryer,0.8481
14.0140,Especialista,Hair_Dryer,0.8459
14.0474,Especialista,Hair_Dryer,0.8972
14.0807,Especialista,Hair_Dryer,0.9034
14.1141,Especialista,Hair_Dryer,0.8015
14.1475,Especialista,Hair_Dryer,0.6039
14.1808,Especialista,Hair_Dryer,0.5059
14.2142,Geral,Blender,0.5291
14.2476,Geral,Blender,0.5312
14.2809,Geral,Blender,0.6979
14.3143,Geral,Blender,0.5908
14.3477,Especialista,Smartwatch,0.8127
14.3810,Especialista,Smartwatch,0.7031
14.4144,Especialista,Smartwatch,0.6871
14.4478,Especialista,Smartwatch,0.9354
14.4811,Especialista,Smartwatch,0.8012
14.5145,Especialista,Smartwatch,0.5385
14.5479,Especialista,Smartwatch,0.5905
14.5812,Especialista,Smartwatch,0.5909
14.6146,Especialista,Smartwatch,0.5723
14.6480,Especialista,Smartwatch,0.5163
14.7147,Especialista,Hair_Dryer,0.5177
14.7147,Geral,Blender,0.6436
14.7481,Especialista,Hair_Dryer,0.5143
14.7481,Geral,Blender,0.6474
14.7814,Especialista,Hair_Dryer,0.7608
14.7814,Geral,Blender,0.7542
14.8148,Especialista,Hair_Dryer,0.6017
14.8148,Geral,Blender,0.6873
14.8482,Especialista,Hair_Dryer,0.6688
14.8482,Geral,Blender,0.6388
14.8815,Especialista,Hair_Dryer,0.5973
14.8815,Geral,Blender,0.6838
14.9149,Especialista,Hair_Dryer,0.5858
14.9149,Geral,Blender,0.6863
14.9483,Especialista,Hair_Dryer,0.6368
14.9483,Geral,Blender,0.7538
14.9816,Especialista,Grain_grinder,0.5743
14.9816,Geral,Blender,0.7158
15.0150,Especialista,Hair_Dryer,0.5752
15.0150,Geral,Blender,0.5523
15.0484,Especialista,Grain_grinder,0.5171
15.0817,Especialista,Grain_grinder,0.5137
15.1151,Especialista,Hair_Dryer,0.6116
15.1818,Especialista,Grain_grinder,0.5095
15.2152,Especialista,Hair_Dryer,0.6547
15.2486,Especialista,Hair_Dryer,0.6660
15.2819,Especialista,Hair_Dryer,0.9519
15.3153,Especialista,Hair_Dryer,0.9142
15.3487,Especialista,Hair_Dryer,0.9382
15.3820,Especialista,Hair_Dryer,0.9329
15.4154,Especialista,Hair_Dryer,0.9493
15.4488,Especialista,Hair_Dryer,0.9019
15.4821,Especialista,Hair_Dryer,0.9550
15.5155,Especialista,Hair_Dryer,0.7474
15.5489,Especialista,Hair_Dryer,0.7294
15.5822,Especialista,Hair_Dryer,0.7488
15.6156,Especialista,Hair_Dryer,0.7222
15.6490,Especialista,Hair_Dryer,0.8859
15.6823,Especialista,Hair_Dryer,0.8498
15.7157,Especialista,Hair_Dryer,0.8692
15.7491,Especialista,Hair_Dryer,0.8378
15.7824,Especialista,Hair_Dryer,0.8610
15.8158,Especialista,Hair_Dryer,0.8417
15.8492,Especialista,Hair_Dryer,0.6388
15.8825,Especialista,Smartwatch,0.6291
15.9159,Especialista,Smartwatch,0.6521
15.9493,Especialista,Hair_Dryer,0.6144
15.9826,Especialista,Smartwatch,0.7378
16.0160,Especialista,Smartwatch,0.7886
16.0494,Especialista,Smartwatch,0.7996
16.0827,Especialista,Smartwatch,0.7764
16.1161,Especialista,Smartwatch,0.7554
16.1495,Especialista,Smartwatch,0.6458
16.1828,Especialista,Smartwatch,0.6623
16.2162,Especialista,Smartwatch,0.7087
16.2496,Especialista,Smartwatch,0.7039
16.2829,Especialista,Smartwatch,0.6782
16.3163,Especialista,Smartwatch,0.8477
16.3497,Especialista,Smartwatch,0.8384
16.3830,Especialista,Smartwatch,0.8483
16.4164,Especialista,Smartwatch,0.7513
16.4498,Especialista,Smartwatch,0.5826
16.5165,Especialista,Smartwatch,0.5689
16.6500,Especialista,Smartwatch,0.6956
16.6833,Especialista,Smartwatch,0.9132
16.7167,Especialista,Smartwatch,0.9147
16.7501,Especialista,Smartwatch,0.9136
16.7834,Especialista,Smartwatch,0.9745
16.8168,Especialista,Smartwatch,0.9860
16.8502,Especialista,Smartwatch,0.9779
16.8835,Especialista,Smartwatch,0.9604
16.9169,Especialista,Smartwatch,0.9629
16.9503,Especialista,Smartwatch,0.9051
16.9836,Especialista,Smartwatch,0.8043
17.0170,Especialista,Smartwatch,0.8658
17.0504,Especialista,Smartwatch,0.7333
17.0837,Especialista,Smartwatch,0.9539
17.1171,Especialista,Smartwatch,0.6785
17.1505,Especialista,Smartwatch,0.8077
17.1838,Especialista,Smartwatch,0.9312
17.2172,Especialista,Smartwatch,0.5224
17.2506,Especialista,Smartwatch,0.5051
17.2839,Especialista,Smartwatch,0.9207
17.3173,Especialista,Smartwatch,0.9650
17.3507,Especialista,Smartwatch,0.8453
17.3840,Especialista,Smartwatch,0.7340
17.4174,Especialista,Smartwatch,0.8258
17.4508,Especialista,Smartwatch,0.9513
17.4841,Especialista,Smartwatch,0.8590
17.5175,Especialista,Smartwatch,0.8366
17.5842,Especialista,Smartwatch,0.7453
17.6176,Especialista,Smartwatch,0.6569
17.6510,Especialista,Grain_grinder,0.8659
17.6843,Especialista,Grain_grinder,0.7545
17.7177,Especialista,Grain_grinder,0.6788
17.7511,Especialista,Grain_grinder,0.6480
17.7844,Especialista,Smartwatch,0.5294
17.8178,Especialista,Smartwatch,0.6045
17.8512,Especialista,Smartwatch,0.6037
17.8845,Especialista,Hair_Dryer,0.5009
17.9179,Especialista,Hair_Dryer,0.9001
17.9513,Especialista,Hair_Dryer,0.9323
17.9846,Especialista,Hair_Dryer,0.9385
18.0180,Especialista,Hair_Dryer,0.9291
18.0514,Especialista,Hair_Dryer,0.9589
18.0847,Especialista,Hair_Dryer,0.9082
18.1181,Especialista,Hair_Dryer,0.9844
18.1515,Especialista,Hair_Dryer,0.9825
18.1848,Especialista,Hair_Dryer,0.9823
18.2182,Especialista,Hair_Dryer,0.9218
18.2516,Especialista,Hair_Dryer,0.8267
18.2849,Especialista,Hair_Dryer,0.8700
18.3183,Especialista,Hair_Dryer,0.8714
18.3517,Especialista,Hair_Dryer,0.8596
18.3850,Especialista,Hair_Dryer,0.9172
18.4184,Especialista,Hair_Dryer,0.8959
18.4518,Especialista,Hair_Dryer,0.6058
18.4851,Especialista,Hair_Dryer,0.6189
18.5185,Especialista,Hair_Dryer,0.6127
18.5519,Especialista,Hair_Dryer,0.8511
18.5852,Especialista,Hair_Dryer,0.9746
18.6186,Especialista,Hair_Dryer,0.9368
18.6520,Especialista,Hair_Dryer,0.8447
18.6853,Especialista,Hair_Dryer,0.8491
18.7187,Especialista,Hair_Dryer,0.5819
18.7521,Especialista,Hair_Dryer,0.6746
18.7854,Especialista,Hair_Dryer,0.5154
18.8188,Especialista,Hair_Dryer,0.5433
18.8522,Especialista,Hair_Dryer,0.5421
18.8855,Especialista,Hair_Dryer,0.6254
18.9523,Especialista,Hair_Dryer,0.6535
18.9856,Especialista,Hair_Dryer,0.6726
19.0190,Especialista,Hair_Dryer,0.6762
19.0524,Especialista,Hair_Dryer,0.5744
19.0857,Especialista,Hair_Dryer,0.6199
19.1191,Especialista,Hair_Dryer,0.5766
19.1525,Especialista,Hair_Dryer,0.6494
19.1858,Especialista,Hair_Dryer,0.6445
19.2526,Especialista,Hair_Dryer,0.6127
19.2859,Especialista,Smartwatch,0.8103
19.3193,Especialista,Smartwatch,0.6905
19.3527,Especialista,Smartwatch,0.7626
19.3860,Especialista,Smartwatch,0.7067
19.4194,Especialista,Smartwatch,0.6894
19.4528,Especialista,Hair_Dryer,0.5046
19.4861,Especialista,Smartwatch,0.5152
19.5195,Especialista,Smartwatch,0.5179
19.5529,Especialista,Smartwatch,0.6937
19.5862,Especialista,Smartwatch,0.7835
19.6196,Especialista,Smartwatch,0.6822
19.6530,Especialista,Smartwatch,0.5852
19.6863,Especialista,Smartwatch,0.5598
19.7197,Especialista,Smartwatch,0.5294
19.7531,Especialista,Hair_Dryer,0.7411
19.7864,Especialista,Hair_Dryer,0.9033
19.8198,Especialista,Hair_Dryer,0.9752
19.8532,Especialista,Hair_Dryer,0.9745
19.8865,Especialista,Hair_Dryer,0.9865
19.9199,Especialista,Hair_Dryer,0.9946
19.9533,Especialista,Hair_Dryer,0.9942
19.9866,Especialista,Hair_Dryer,0.9897
20.0200,Especialista,Hair_Dryer,0.9898
20.0534,Especialista,Hair_Dryer,0.9382
20.0867,Especialista,Hair_Dryer,0.8560
20.1201,Especialista,Smartwatch,0.6042
20.1535,Especialista,Smartwatch,0.7722
20.1868,Especialista,Smartwatch,0.7746
20.2202,Especialista,Smartwatch,0.9369
20.2536,Especialista,Smartwatch,0.8565
20.2869,Especialista,Smartwatch,0.8014
20.3203,Especialista,Smartwatch,0.7794
20.3537,Especialista,Smartwatch,0.7768
20.3870,Especialista,Smartwatch,0.7789
20.4538,Especialista,Smartwatch,0.6804
20.4871,Especialista,Smartwatch,0.9563
20.5205,Especialista,Smartwatch,0.9564
20.5539,Especialista,Smartwatch,0.5936
20.5872,Especialista,Hair_Dryer,0.5468
20.6206,Especialista,Hair_Dryer,0.6206
20.6540,Especialista,Hair_Dryer,0.7898
20.6873,Especialista,Hair_Dryer,0.7939
20.7207,Especialista,Hair_Dryer,0.8619
20.7541,Especialista,Hair_Dryer,0.8368
20.7874,Especialista,Hair_Dryer,0.8742
20.8208,Especialista,Hair_Dryer,0.9076
20.8542,Especialista,Hair_Dryer,0.8996
20.8875,Especialista,Hair_Dryer,0.7807
20.9209,Especialista,Hair_Dryer,0.5299
20.9543,Especialista,Smartwatch,0.8106
20.9876,Especialista,Smartwatch,0.9195
21.0210,Especialista,Smartwatch,0.9181
