Timestamp_Video_s,Modelo,Classe,Confianca
3.5667,Especialista,Grain_grinder,0.9847
3.5667,Geral,smartwatch,0.5219
3.6000,Especialista,Grain_grinder,0.9802
3.6000,Geral,smartwatch,0.5901
3.6333,Especialista,Grain_grinder,0.9846
3.6333,Geral,smartwatch,0.5808
3.6667,Especialista,Grain_grinder,0.9866
3.6667,Geral,smartwatch,0.5781
3.7000,Especialista,Grain_grinder,0.9805
3.7000,Geral,smartwatch,0.6142
3.7333,Especialista,Grain_grinder,0.9665
3.7333,Geral,smartwatch,0.5743
3.7667,Especialista,Grain_grinder,0.9413
3.7667,Geral,smartwatch,0.5539
3.8000,Especialista,Grain_grinder,0.9646
3.8000,Geral,smartwatch,0.5109
3.8333,Especialista,Grain_grinder,0.8938
3.8333,Geral,smartwatch,0.6440
3.8667,Especialista,Grain_grinder,0.8218
3.9000,Especialista,Grain_grinder,0.8295
3.9333,Especialista,Grain_grinder,0.6903
3.9667,Especialista,Grain_grinder,0.9844
4.0000,Especialista,Grain_grinder,0.7018
4.0333,Especialista,Smartwatch,0.5477
4.0667,Especialista,Smartwatch,0.8308
4.1000,Especialista,Smartwatch,0.9525
4.1333,Especialista,Smartwatch,0.9380
4.1667,Especialista,Smartwatch,0.9752
4.2000,Especialista,Smartwatch,0.9783
4.2333,Especialista,Smartwatch,0.9744
4.2667,Especialista,Smartwatch,0.9072
4.3000,Especialista,Smartwatch,0.9574
4.3333,Especialista,Smartwatch,0.9746
4.3667,Especialista,Smartwatch,0.9688
4.4000,Especialista,Smartwatch,0.9747
4.4333,Especialista,Smartwatch,0.8706
4.4333,Geral,Mixer,0.5498
4.4667,Especialista,Smartwatch,0.8988
4.4667,Geral,Mixer,0.5798
4.5000,Especialista,Smartwatch,0.9413
4.5333,Especialista,Smartwatch,0.9338
4.5667,Especialista,Smartwatch,0.9513
4.6000,Especialista,Smartwatch,0.8117
4.6333,Especialista,Smartwatch,0.8037
4.6667,Especialista,Smartwatch,0.6775
4.7000,Especialista,Mixer,0.5438
4.7333,Especialista,Smartwatch,0.5322
4.7667,Especialista,Smartwatch,0.5764
4.8000,Especialista,Smartwatch,0.7263
4.8333,Especialista,Smartwatch,0.7000
4.8667,Especialista,Smartwatch,0.7197
4.9000,Especialista,Smartwatch,0.7959
4.9333,Especialista,Smartwatch,0.8276
4.9667,Especialista,Smartwatch,0.8390
5.0000,Especialista,Smartwatch,0.8384
5.0333,Especialista,Smartwatch,0.8382
5.0667,Especialista,Smartwatch,0.8393
5.1000,Especialista,Smartwatch,0.8385
5.1333,Especialista,Smartwatch,0.8413
5.1667,Especialista,Smartwatch,0.8388
5.2000,Especialista,Smartwatch,0.8380
5.2333,Especialista,Smartwatch,0.8387
5.2667,Especialista,Smartwatch,0.8387
5.3000,Especialista,Smartwatch,0.8400
5.3333,Especialista,Smartwatch,0.7860
5.3667,Especialista,Smartwatch,0.7930
5.4000,Especialista,Smartwatch,0.7893
5.4333,Especialista,Smartwatch,0.7799
5.4667,Especialista,Smartwatch,0.7797
5.5000,Especialista,Smartwatch,0.7797
5.5333,Especialista,Smartwatch,0.7797
5.5667,Especialista,Smartwatch,0.7793
5.6000,Especialista,Smartwatch,0.7794
5.6333,Especialista,Smartwatch,0.7794
5.6667,Especialista,Smartwatch,0.7791
5.7000,Especialista,Smartwatch,0.7800
5.7333,Especialista,Smartwatch,0.7832
5.7667,Especialista,Smartwatch,0.7788
5.8000,Especialista,Smartwatch,0.7790
5.8333,Especialista,Smartwatch,0.7802
5.8667,Especialista,Smartwatch,0.7809
5.9000,Especialista,Smartwatch,0.7809
5.9333,Especialista,Smartwatch,0.7809
5.9667,Especialista,Smartwatch,0.7806
6.0000,Especialista,Smartwatch,0.7802
6.0333,Especialista,Smartwatch,0.7806
6.0667,Especialista,Smartwatch,0.7796
6.1000,Especialista,Smartwatch,0.7805
6.1333,Especialista,Smartwatch,0.7804
6.1667,Especialista,Smartwatch,0.7805
6.2000,Especialista,Smartwatch,0.7804
6.2333,Especialista,Smartwatch,0.7806
6.2667,Especialista,Smartwatch,0.7803
6.3000,Especialista,Smartwatch,0.7807
6.3333,Especialista,Smartwatch,0.7803
6.3667,Especialista,Smartwatch,0.7804
6.4000,Especialista,Smartwatch,0.7801
6.4333,Especialista,Smartwatch,0.7785
6.4667,Especialista,Smartwatch,0.7809
6.5000,Especialista,Smartwatch,0.7811
6.5333,Especialista,Smartwatch,0.7814
6.5667,Especialista,Smartwatch,0.7814
6.6000,Especialista,Smartwatch,0.7814
6.6333,Especialista,Smartwatch,0.7801
6.6667,Especialista,Smartwatch,0.7872
6.7000,Especialista,Smartwatch,0.7946
6.7333,Especialista,Smartwatch,0.7936
6.7667,Especialista,Smartwatch,0.7871
6.8000,Especialista,Smartwatch,0.7860
6.8333,Especialista,Smartwatch,0.7861
6.8667,Especialista,Smartwatch,0.7860
6.9000,Especialista,Smartwatch,0.7875
6.9333,Especialista,Smartwatch,0.7869
6.9667,Especialista,Smartwatch,0.7869
7.0000,Especialista,Smartwatch,0.7869
7.0333,Especialista,Smartwatch,0.7848
7.0667,Especialista,Smartwatch,0.7868
7.1000,Especialista,Smartwatch,0.7883
7.1333,Especialista,Smartwatch,0.7883
7.1667,Especialista,Smartwatch,0.7862
7.2000,Especialista,Smartwatch,0.7865
7.2333,Especialista,Smartwatch,0.7865
7.2667,Especialista,Smartwatch,0.7879
7.3000,Especialista,Smartwatch,0.7873
7.3333,Especialista,Smartwatch,0.7879
7.3667,Especialista,Smartwatch,0.7879
7.4000,Especialista,Smartwatch,0.7877
7.4333,Especialista,Smartwatch,0.7867
7.4667,Especialista,Smartwatch,0.7885
7.5000,Especialista,Smartwatch,0.7871
7.5333,Especialista,Smartwatch,0.7871
7.5667,Especialista,Smartwatch,0.7856
7.6000,Especialista,Smartwatch,0.7881
7.6333,Especialista,Smartwatch,0.7855
7.6667,Especialista,Smartwatch,0.7877
7.7000,Especialista,Smartwatch,0.7853
7.7333,Especialista,Smartwatch,0.7894
7.7667,Especialista,Smartwatch,0.7886
7.8000,Especialista,Smartwatch,0.7906
7.8333,Especialista,Smartwatch,0.7895
7.8667,Especialista,Smartwatch,0.7927
7.9000,Especialista,Smartwatch,0.7923
7.9333,Especialista,Smartwatch,0.7925
7.9667,Especialista,Smartwatch,0.7941
8.0000,Especialista,Smartwatch,0.7808
8.0333,Especialista,Smartwatch,0.7852
8.0667,Especialista,Smartwatch,0.7832
8.1000,Especialista,Smartwatch,0.7798
8.1333,Especialista,Smartwatch,0.7820
8.1667,Especialista,Smartwatch,0.7803
8.2000,Especialista,Smartwatch,0.7803
8.2333,Especialista,Smartwatch,0.7796
8.2667,Especialista,Smartwatch,0.7718
8.3000,Especialista,Smartwatch,0.7801
8.3333,Especialista,Smartwatch,0.8862
8.3667,Especialista,Smartwatch,0.9633
8.4000,Especialista,Smartwatch,0.9848
8.4333,Especialista,Smartwatch,0.9483
8.4667,Especialista,Grain_grinder,0.5488
8.5000,Especialista,Grain_grinder,0.7956
8.5000,Geral,Hair_Dryer,0.5045
8.5333,Especialista,Grain_grinder,0.9324
8.5667,Especialista,Grain_grinder,0.9893
8.6000,Especialista,Grain_grinder,0.9536
8.6333,Especialista,Grain_grinder,0.9023
8.6667,Especialista,Grain_grinder,0.9890
8.7000,Especialista,Grain_grinder,0.9858
8.7333,Especialista,Grain_grinder,0.9310
8.7667,Especialista,Grain_grinder,0.9867
8.8000,Especialista,Grain_grinder,0.7810
8.8333,Especialista,Grain_grinder,0.9735
8.8667,Especialista,Grain_grinder,0.9851
8.9000,Especialista,Grain_grinder,0.9988
8.9333,Especialista,Grain_grinder,0.9996
8.9667,Especialista,Grain_grinder,0.9984
9.0000,Especialista,Grain_grinder,0.9971
9.0333,Especialista,Grain_grinder,0.9827
9.0667,Especialista,Grain_grinder,0.9904
9.1000,Especialista,Grain_grinder,0.9643
9.1333,Especialista,Grain_grinder,0.9943
9.1667,Especialista,Smartwatch,0.6251
9.2000,Especialista,Smartwatch,0.9841
9.2333,Especialista,Smartwatch,0.9788
9.2667,Especialista,Smartwatch,0.9890
9.3000,Especialista,Smartwatch,0.9996
9.3000,Geral,smartwatch,0.5213
9.3333,Especialista,Smartwatch,0.9670
9.3333,Geral,smartwatch,0.6923
9.3667,Especialista,Smartwatch,0.9605
9.3667,Geral,smartwatch,0.6960
9.4000,Especialista,Smartwatch,0.9968
9.4000,Geral,smartwatch,0.7141
9.4333,Especialista,Smartwatch,0.9896
9.4333,Geral,smartwatch,0.6847
9.4667,Especialista,Smartwatch,0.9096
9.4667,Geral,smartwatch,0.6824
9.5000,Especialista,Smartwatch,0.8218
9.5000,Geral,smartwatch,0.6993
9.5333,Especialista,Smartwatch,0.8324
9.5333,Geral,smartwatch,0.6949
9.5667,Especialista,Mixer,0.9993
9.6000,Especialista,Mixer,0.9940
9.6333,Especialista,Mixer,0.9993
9.6667,Especialista,Mixer,0.9988
9.7000,Especialista,Mixer,0.9988
9.7333,Especialista,Mixer,0.9999
9.7667,Especialista,Mixer,1.0000
9.8000,Especialista,Mixer,1.0000
9.8333,Especialista,Mixer,0.9999
9.8667,Especialista,Mixer,0.9999
9.9000,Especialista,Mixer,0.9984
9.9333,Especialista,Mixer,0.9653
9.9667,Especialista,Mixer,0.9985
10.0000,Especialista,Mixer,0.9956
10.0333,Especialista,Mixer,0.9951
10.0667,Especialista,Mixer,0.9972
10.1000,Especialista,Mixer,0.9954
10.1333,Especialista,Mixer,0.9413
10.1667,Especialista,Mixer,0.9674
10.2000,Especialista,Mixer,0.9662
10.2333,Especialista,Mixer,0.9863
10.2667,Especialista,Mixer,0.8592
10.3000,Especialista,Mixer,0.7247
10.3333,Especialista,Smartwatch,0.8355
10.3667,Especialista,Smartwatch,0.8198
10.4000,Especialista,Smartwatch,0.7023
10.4333,Especialista,Smartwatch,0.5539
10.4667,Especialista,Mixer,0.6027
10.5000,Especialista,Smartwatch,0.5869
10.5333,Especialista,Smartwatch,0.5828
10.5667,Especialista,Smartwatch,0.6307
10.6000,Especialista,Smartwatch,0.9456
10.6333,Especialista,Smartwatch,0.9778
10.6667,Especialista,Smartwatch,0.9939
10.7000,Especialista,Smartwatch,0.9938
10.7333,Especialista,Smartwatch,0.9818
10.7667,Especialista,Smartwatch,0.9495
10.8000,Especialista,Smartwatch,0.9425
10.8333,Especialista,Smartwatch,0.8534
10.8667,Especialista,Smartwatch,0.8420
10.9000,Especialista,Smartwatch,0.7967
10.9333,Especialista,Mixer,0.5079
10.9667,Especialista,Smartwatch,0.6616
11.0000,Especialista,Smartwatch,0.8427
11.0333,Especialista,Smartwatch,0.8401
11.0667,Especialista,Smartwatch,0.8841
11.1000,Especialista,Smartwatch,0.9358
11.1333,Especialista,Smartwatch,0.8673
11.2333,Especialista,Hair_Dryer,0.7761
11.2667,Especialista,Hair_Dryer,0.9403
11.3000,Especialista,Hair_Dryer,0.9241
11.3333,Especialista,Mixer,0.5281
11.3667,Especialista,Mixer,0.5281
11.4000,Especialista,Mixer,0.8551
11.4333,Especialista,Mixer,0.7352
11.4667,Especialista,Mixer,0.8672
11.5000,Especialista,Mixer,0.9232
11.5333,Especialista,Mixer,0.9268
11.5667,Especialista,Mixer,0.7293
11.6333,Especialista,Hair_Dryer,0.7792
11.6667,Especialista,Hair_Dryer,0.5980
11.7000,Especialista,Hair_Dryer,0.6114
11.7333,Especialista,Mixer,0.7468
11.7333,Geral,Grain_grinder,0.5284
11.7667,Especialista,Mixer,0.5398
11.7667,Geral,Grain_grinder,0.5292
11.8000,Especialista,Mixer,0.9622
11.8000,Geral,Grain_grinder,0.6496
11.8333,Especialista,Mixer,0.5561
11.8333,Geral,Grain_grinder,0.5767
11.8667,Especialista,Mixer,0.5306
11.8667,Geral,Grain_grinder,0.5758
11.9000,Especialista,Mixer,0.9771
11.9000,Geral,Grain_grinder,0.7351
11.9333,Especialista,Mixer,0.9746
11.9333,Geral,Grain_grinder,0.7499
11.9667,Especialista,Mixer,0.9848
11.9667,Geral,Grain_grinder,0.7053
12.0000,Especialista,Mixer,0.9610
12.0000,Geral,Grain_grinder,0.7142
12.0333,Especialista,Mixer,0.9603
12.0333,Geral,Grain_grinder,0.7119
12.0667,Especialista,Mixer,0.9624
12.0667,Geral,Grain_grinder,0.7264
12.1000,Especialista,Mixer,0.9622
12.1000,Geral,Grain_grinder,0.7654
12.1333,Especialista,Mixer,0.9699
12.1333,Geral,Grain_grinder,0.7586
12.1667,Especialista,Mixer,0.9738
12.1667,Geral,Grain_grinder,0.7568
12.2000,Especialista,Mixer,0.9860
12.2000,Geral,Grain_grinder,0.6812
12.2333,Especialista,Mixer,0.9852
12.2333,Geral,Grain_grinder,0.5978
12.2667,Especialista,Mixer,0.9809
12.2667,Geral,Grain_grinder,0.6909
12.3000,Especialista,Mixer,0.9601
12.3000,Geral,Grain_grinder,0.6722
12.3333,Especialista,Mixer,0.9591
12.3333,Geral,Grain_grinder,0.6705
12.3667,Especialista,Mixer,0.9761
12.3667,Geral,Grain_grinder,0.6149
12.4000,Especialista,Mixer,0.9493
12.4000,Geral,Grain_grinder,0.6752
12.4333,Especialista,Mixer,0.9546
12.4333,Geral,Grain_grinder,0.7280
12.4667,Especialista,Mixer,0.9619
12.4667,Geral,Grain_grinder,0.7601
12.5000,Especialista,Mixer,0.9602
12.5000,Geral,Grain_grinder,0.7597
12.5333,Especialista,Mixer,0.9784
12.5333,Geral,Grain_grinder,0.7854
12.5667,Especialista,Mixer,0.9645
12.5667,Geral,Grain_grinder,0.7828
12.6000,Especialista,Mixer,0.8756
12.6000,Geral,Grain_grinder,0.7094
12.6333,Especialista,Mixer,0.9272
12.6333,Geral,Grain_grinder,0.5749
12.6667,Especialista,Mixer,0.9272
12.6667,Geral,Grain_grinder,0.5743
12.7000,Especialista,Mixer,0.7675
12.7000,Geral,Grain_grinder,0.6101
12.7333,Especialista,Mixer,0.7882
12.7333,Geral,Grain_grinder,0.5284
12.7667,Especialista,Mixer,0.6575
12.7667,Geral,Grain_grinder,0.6940
12.8000,Especialista,Grain_grinder,0.7801
12.8000,Geral,Grain_grinder,0.6779
12.8333,Especialista,Grain_grinder,0.7075
12.8333,Geral,Grain_grinder,0.5496
12.8667,Especialista,Hair_Dryer,0.7407
12.8667,Geral,Grain_grinder,0.6425
12.9000,Especialista,Grain_grinder,0.5560
12.9333,Especialista,Grain_grinder,0.8603
13.0333,Especialista,Hair_Dryer,0.5202
13.0667,Especialista,Hair_Dryer,0.6139
13.1000,Especialista,Hair_Dryer,0.7150
13.1333,Especialista,Hair_Dryer,0.8439
13.1667,Especialista,Hair_Dryer,0.8949
13.2000,Especialista,Grain_grinder,0.5329
13.2333,Especialista,Hair_Dryer,0.7092
13.2667,Especialista,Hair_Dryer,0.8780
13.3000,Especialista,Hair_Dryer,0.9440
13.3333,Especialista,Hair_Dryer,0.9223
13.3667,Especialista,Hair_Dryer,0.9632
13.4000,Especialista,Hair_Dryer,0.9738
13.4333,Especialista,Hair_Dryer,0.9691
13.4667,Especialista,Hair_Dryer,0.9583
13.5000,Especialista,Hair_Dryer,0.9819
13.5333,Especialista,Hair_Dryer,0.9969
13.5667,Especialista,Hair_Dryer,0.9986
13.6000,Especialista,Hair_Dryer,0.9883
13.6333,Especialista,Hair_Dryer,0.9749
13.6667,Especialista,Hair_Dryer,0.9914
13.7000,Especialista,Hair_Dryer,0.9106
13.7333,Especialista,Hair_Dryer,0.9332
13.7667,Especialista,Hair_Dryer,0.8394
13.8000,Especialista,Hair_Dryer,0.9497
13.8000,Geral,Grain_grinder,0.6946
13.8333,Especialista,Hair_Dryer,0.9120
13.8333,Geral,Grain_grinder,0.7401
13.8667,Especialista,Hair_Dryer,0.9712
13.8667,Geral,Grain_grinder,0.6789
13.9000,Especialista,Hair_Dryer,0.8349
13.9000,Geral,Grain_grinder,0.6626
13.9333,Especialista,Hair_Dryer,0.9194
13.9333,Geral,Grain_grinder,0.6138
13.9667,Especialista,Hair_Dryer,0.6526
13.9667,Geral,Grain_grinder,0.6319
14.0000,Especialista,Hair_Dryer,0.6908
14.0000,Geral,Grain_grinder,0.6128
14.0333,Especialista,Grain_grinder,0.9019
14.0333,Geral,Grain_grinder,0.6754
14.0667,Especialista,Grain_grinder,0.6593
14.0667,Geral,Grain_grinder,0.6343
14.1000,Especialista,Hair_Dryer,0.7413
14.1000,Geral,Grain_grinder,0.6665
14.1333,Especialista,Hair_Dryer,0.5505
14.1333,Geral,Grain_grinder,0.6979
14.1667,Especialista,Hair_Dryer,0.5606
14.1667,Geral,Grain_grinder,0.7040
14.2000,Especialista,Grain_grinder,0.6212
14.2000,Geral,Grain_grinder,0.6781
14.2333,Especialista,Grain_grinder,0.7156
14.2333,Geral,Grain_grinder,0.6777
14.2667,Especialista,Hair_Dryer,0.7229
14.2667,Geral,Grain_grinder,0.6390
14.3000,Especialista,Hair_Dryer,0.6700
14.3000,Geral,Grain_grinder,0.6380
14.3333,Especialista,Hair_Dryer,0.6726
14.3333,Geral,Grain_grinder,0.6444
14.3667,Especialista,Grain_grinder,0.6430
14.3667,Geral,Grain_grinder,0.6637
14.4000,Especialista,Grain_grinder,0.8516
14.4000,Geral,Grain_grinder,0.5042
14.4333,Especialista,Grain_grinder,0.9986
14.4667,Especialista,Grain_grinder,0.9913
14.5000,Especialista,Grain_grinder,0.9913
14.5333,Especialista,Grain_grinder,0.9650
14.5333,Geral,Grain_grinder,0.5994
14.5667,Especialista,Grain_grinder,0.9812
14.6000,Especialista,Grain_grinder,0.9857
14.6333,Especialista,Grain_grinder,0.9960
14.6667,Especialista,Grain_grinder,0.9979
14.7000,Especialista,Grain_grinder,0.9852
14.7333,Especialista,Grain_grinder,0.9964
14.7667,Especialista,Grain_grinder,0.9984
14.8000,Especialista,Grain_grinder,0.9993
14.8333,Especialista,Grain_grinder,0.9993
14.8667,Especialista,Grain_grinder,0.9997
14.9000,Especialista,Grain_grinder,0.9989
14.9333,Especialista,Grain_grinder,0.9756
14.9333,Geral,Hair_Dryer,0.7233
14.9667,Especialista,Grain_grinder,0.9820
14.9667,Geral,Hair_Dryer,0.5326
15.0000,Especialista,Grain_grinder,0.9822
15.0000,Geral,Hair_Dryer,0.5346
15.0333,Especialista,Grain_grinder,0.9557
15.0667,Especialista,Grain_grinder,0.9842
15.1000,Especialista,Grain_grinder,0.9532
15.1333,Especialista,Grain_grinder,0.9977
15.1667,Especialista,Grain_grinder,0.9976
15.2000,Especialista,Grain_grinder,0.9989
15.2333,Especialista,Grain_grinder,0.9972
15.2667,Especialista,Grain_grinder,0.9870
15.3000,Especialista,Grain_grinder,0.9985
15.3333,Especialista,Grain_grinder,0.9983
15.3667,Especialista,Grain_grinder,0.9917
15.4000,Especialista,Grain_grinder,0.9989
15.4333,Especialista,Grain_grinder,0.9995
15.4667,Especialista,Grain_grinder,0.9994
15.5000,Especialista,Grain_grinder,0.9993
15.5333,Especialista,Grain_grinder,0.9994
15.5667,Especialista,Grain_grinder,0.9950
15.6000,Especialista,Grain_grinder,0.9934
15.6333,Especialista,Grain_grinder,0.9996
15.6667,Especialista,Grain_grinder,0.9996
15.7000,Especialista,Grain_grinder,0.9995
15.7333,Especialista,Grain_grinder,0.9977
15.7667,Especialista,Grain_grinder,0.9999
15.8000,Especialista,Grain_grinder,0.9999
15.8333,Especialista,Grain_grinder,0.9999
15.8667,Especialista,Grain_grinder,1.0000
15.9000,Especialista,Grain_grinder,0.9996
15.9333,Especialista,Grain_grinder,0.9985
15.9667,Especialista,Grain_grinder,0.9991
16.0000,Especialista,Grain_grinder,0.9991
16.0000,Geral,Grain_grinder,0.7172
16.0333,Especialista,Grain_grinder,0.9955
16.0333,Geral,Grain_grinder,0.7105
16.0667,Especialista,Grain_grinder,0.9994
16.0667,Geral,Grain_grinder,0.5657
16.1000,Especialista,Grain_grinder,0.9945
16.1000,Geral,Grain_grinder,0.5401
16.1333,Especialista,Grain_grinder,0.9562
16.1333,Geral,Grain_grinder,0.7096
16.1667,Especialista,Grain_grinder,0.9562
16.1667,Geral,Grain_grinder,0.7096
16.2000,Especialista,Grain_grinder,0.9909
16.2000,Geral,Grain_grinder,0.5817
16.2333,Especialista,Grain_grinder,0.9976
16.2667,Especialista,Grain_grinder,0.8759
16.3000,Especialista,Smartwatch,0.8108
16.3333,Especialista,Smartwatch,0.9229
16.3667,Especialista,Smartwatch,0.7578
16.4000,Especialista,Smartwatch,0.6586
16.4333,Especialista,Grain_grinder,0.8485
16.4667,Especialista,Smartwatch,0.6976
16.5000,Especialista,Smartwatch,0.5442
16.5333,Especialista,Smartwatch,0.7376
16.5667,Especialista,Grain_grinder,0.7120
16.5667,Geral,Grain_grinder,0.5286
16.6000,Especialista,Grain_grinder,0.6120
16.6000,Geral,Grain_grinder,0.6507
16.6333,Especialista,Smartwatch,0.8659
16.6333,Geral,Grain_grinder,0.6162
16.6667,Especialista,Smartwatch,0.8966
16.6667,Geral,Grain_grinder,0.6321
16.7000,Especialista,Grain_grinder,0.5697
16.7333,Especialista,Smartwatch,0.9202
16.7667,Especialista,Smartwatch,0.8474
16.8000,Especialista,Smartwatch,0.8989
16.8000,Geral,Grain_grinder,0.5062
16.8333,Especialista,Smartwatch,0.9125
16.8333,Geral,Grain_grinder,0.5195
16.8667,Especialista,Smartwatch,0.6922
16.9000,Especialista,Smartwatch,0.6397
16.9333,Especialista,Grain_grinder,0.9848
16.9333,Geral,Grain_grinder,0.7800
16.9667,Especialista,Grain_grinder,0.9982
16.9667,Geral,Grain_grinder,0.7823
17.0000,Especialista,Grain_grinder,0.9981
17.0000,Geral,Grain_grinder,0.7799
