Timestamp_Video_s,Modelo,Classe,Confianca
2.3023,Especialista,Smartwatch,1.0000
2.3023,Geral,smartwatch,0.8394
2.3357,Especialista,Smartwatch,1.0000
2.3357,Geral,smartwatch,0.8557
2.3690,Especialista,Smartwatch,1.0000
2.3690,Geral,smartwatch,0.8579
2.4024,Especialista,Smartwatch,1.0000
2.4024,Geral,smartwatch,0.8623
2.4358,Especialista,Smartwatch,1.0000
2.4358,Geral,smartwatch,0.8600
2.4691,Especialista,Smartwatch,1.0000
2.4691,Geral,smartwatch,0.8542
2.5025,Especialista,Smartwatch,1.0000
2.5025,Geral,smartwatch,0.8438
2.5359,Especialista,Smartwatch,1.0000
2.5359,Geral,smartwatch,0.8474
2.5692,Especialista,Smartwatch,1.0000
2.5692,Geral,smartwatch,0.8599
2.6026,Especialista,Smartwatch,1.0000
2.6026,Geral,smartwatch,0.8492
2.6360,Especialista,Smartwatch,1.0000
2.6360,Geral,smartwatch,0.8515
2.6693,Especialista,Smartwatch,1.0000
2.6693,Geral,smartwatch,0.8507
2.7027,Especialista,Smartwatch,1.0000
2.7027,Geral,smartwatch,0.8553
2.7361,Especialista,Smartwatch,1.0000
2.7361,Geral,smartwatch,0.8602
2.7694,Especialista,Smartwatch,1.0000
2.7694,Geral,smartwatch,0.8559
2.8028,Especialista,Smartwatch,1.0000
2.8028,Geral,smartwatch,0.8542
2.8362,Especialista,Smartwatch,1.0000
2.8362,Geral,smartwatch,0.8502
2.8695,Especialista,Smartwatch,1.0000
2.8695,Geral,smartwatch,0.8234
2.9029,Especialista,Smartwatch,1.0000
2.9029,Geral,smartwatch,0.7860
2.9363,Especialista,Smartwatch,1.0000
2.9363,Geral,smartwatch,0.6694
2.9696,Especialista,Smartwatch,1.0000
2.9696,Geral,smartwatch,0.8017
3.0030,Especialista,Smartwatch,1.0000
3.0030,Geral,smartwatch,0.8044
3.0364,Especialista,Smartwatch,1.0000
3.0364,Geral,smartwatch,0.8218
3.0697,Especialista,Smartwatch,1.0000
3.0697,Geral,smartwatch,0.8480
3.1031,Especialista,Smartwatch,1.0000
3.1031,Geral,smartwatch,0.8478
3.1365,Especialista,Smartwatch,1.0000
3.1365,Geral,smartwatch,0.8506
3.1698,Especialista,Smartwatch,1.0000
3.1698,Geral,smartwatch,0.8560
3.2032,Especialista,Smartwatch,1.0000
3.2032,Geral,smartwatch,0.8579
3.2366,Especialista,Smartwatch,1.0000
3.2366,Geral,smartwatch,0.8640
3.2699,Especialista,Smartwatch,1.0000
3.2699,Geral,smartwatch,0.8588
3.3033,Especialista,Smartwatch,1.0000
3.3033,Geral,smartwatch,0.8612
3.3367,Especialista,Smartwatch,1.0000
3.3367,Geral,smartwatch,0.8593
3.3700,Especialista,Smartwatch,1.0000
3.3700,Geral,smartwatch,0.8596
3.4034,Especialista,Smartwatch,1.0000
3.4034,Geral,smartwatch,0.8614
3.4368,Especialista,Smartwatch,1.0000
3.4368,Geral,smartwatch,0.8571
3.4701,Especialista,Smartwatch,1.0000
3.4701,Geral,smartwatch,0.8605
3.5035,Especialista,Smartwatch,1.0000
3.5035,Geral,smartwatch,0.8615
3.5369,Especialista,Smartwatch,1.0000
3.5369,Geral,smartwatch,0.8547
3.5702,Especialista,Smartwatch,1.0000
3.5702,Geral,smartwatch,0.8565
3.6036,Especialista,Smartwatch,1.0000
3.6036,Geral,smartwatch,0.8589
3.6370,Especialista,Smartwatch,1.0000
3.6370,Geral,smartwatch,0.8687
3.6703,Especialista,Smartwatch,1.0000
3.6703,Geral,smartwatch,0.8695
3.7037,Especialista,Smartwatch,1.0000
3.7037,Geral,smartwatch,0.8630
3.7371,Especialista,Smartwatch,1.0000
3.7371,Geral,smartwatch,0.8589
3.7704,Especialista,Smartwatch,1.0000
3.7704,Geral,smartwatch,0.8581
3.8038,Especialista,Smartwatch,1.0000
3.8038,Geral,smartwatch,0.8585
3.8372,Especialista,Smartwatch,1.0000
3.8372,Geral,smartwatch,0.8567
3.8705,Especialista,Smartwatch,1.0000
3.8705,Geral,smartwatch,0.8579
3.9039,Especialista,Smartwatch,1.0000
3.9039,Geral,smartwatch,0.8680
3.9373,Especialista,Smartwatch,1.0000
3.9373,Geral,smartwatch,0.8702
3.9706,Especialista,Smartwatch,1.0000
3.9706,Geral,smartwatch,0.8726
4.0040,Especialista,Smartwatch,1.0000
4.0040,Geral,smartwatch,0.8617
4.0374,Especialista,Smartwatch,1.0000
4.0374,Geral,smartwatch,0.8455
4.0707,Especialista,Smartwatch,1.0000
4.0707,Geral,smartwatch,0.8428
4.1041,Especialista,Smartwatch,1.0000
4.1041,Geral,smartwatch,0.8473
4.1375,Especialista,Smartwatch,1.0000
4.1375,Geral,smartwatch,0.8489
4.1708,Especialista,Smartwatch,1.0000
4.1708,Geral,smartwatch,0.8438
4.2042,Especialista,Smartwatch,1.0000
4.2042,Geral,smartwatch,0.8447
4.2376,Especialista,Smartwatch,1.0000
4.2376,Geral,smartwatch,0.8429
4.2709,Especialista,Smartwatch,1.0000
4.2709,Geral,smartwatch,0.8430
4.3043,Especialista,Smartwatch,1.0000
4.3043,Geral,smartwatch,0.8413
4.3377,Especialista,Smartwatch,1.0000
4.3377,Geral,smartwatch,0.8402
4.3710,Especialista,Smartwatch,1.0000
4.3710,Geral,smartwatch,0.8584
4.4044,Especialista,Smartwatch,1.0000
4.4044,Geral,smartwatch,0.8404
4.4378,Especialista,Smartwatch,1.0000
4.4378,Geral,smartwatch,0.8400
4.4711,Especialista,Smartwatch,1.0000
4.4711,Geral,smartwatch,0.8418
4.5045,Especialista,Smartwatch,1.0000
4.5045,Geral,smartwatch,0.8442
4.5379,Especialista,Smartwatch,1.0000
4.5379,Geral,smartwatch,0.8464
4.5712,Especialista,Smartwatch,1.0000
4.5712,Geral,smartwatch,0.8478
4.6046,Especialista,Smartwatch,1.0000
4.6046,Geral,smartwatch,0.8514
4.6380,Especialista,Smartwatch,1.0000
4.6380,Geral,smartwatch,0.8640
4.6713,Especialista,Smartwatch,1.0000
4.6713,Geral,smartwatch,0.8790
4.7047,Especialista,Smartwatch,1.0000
4.7047,Geral,smartwatch,0.8821
4.7381,Especialista,Smartwatch,1.0000
4.7381,Geral,smartwatch,0.8741
4.7714,Especialista,Smartwatch,1.0000
4.7714,Geral,smartwatch,0.8743
4.8048,Especialista,Smartwatch,1.0000
4.8048,Geral,smartwatch,0.8651
4.8382,Especialista,Smartwatch,1.0000
4.8382,Geral,smartwatch,0.8678
4.8715,Especialista,Smartwatch,1.0000
4.8715,Geral,smartwatch,0.8598
4.9049,Especialista,Smartwatch,1.0000
4.9049,Geral,smartwatch,0.8638
4.9383,Especialista,Smartwatch,1.0000
4.9383,Geral,smartwatch,0.8668
4.9716,Especialista,Smartwatch,1.0000
4.9716,Geral,smartwatch,0.8593
5.0050,Especialista,Smartwatch,1.0000
5.0050,Geral,smartwatch,0.8445
5.0384,Especialista,Smartwatch,1.0000
5.0384,Geral,smartwatch,0.8492
5.0717,Especialista,Smartwatch,1.0000
5.0717,Geral,smartwatch,0.8535
5.1051,Especialista,Smartwatch,1.0000
5.1051,Geral,smartwatch,0.8452
5.1385,Especialista,Smartwatch,1.0000
5.1385,Geral,smartwatch,0.8536
5.1718,Especialista,Smartwatch,1.0000
5.1718,Geral,smartwatch,0.8590
5.2052,Especialista,Smartwatch,1.0000
5.2052,Geral,smartwatch,0.8506
5.2386,Especialista,Smartwatch,1.0000
5.2386,Geral,smartwatch,0.8536
5.2719,Especialista,Smartwatch,1.0000
5.2719,Geral,smartwatch,0.8428
5.3053,Especialista,Smartwatch,1.0000
5.3053,Geral,smartwatch,0.8251
5.3387,Especialista,Smartwatch,1.0000
5.3387,Geral,smartwatch,0.8483
5.3720,Especialista,Smartwatch,1.0000
5.3720,Geral,smartwatch,0.8489
5.4054,Especialista,Smartwatch,1.0000
5.4054,Geral,smartwatch,0.8473
5.4388,Especialista,Smartwatch,1.0000
5.4388,Geral,smartwatch,0.8341
5.4721,Especialista,Smartwatch,1.0000
5.4721,Geral,smartwatch,0.8509
5.5055,Especialista,Smartwatch,1.0000
5.5055,Geral,smartwatch,0.8561
5.5389,Especialista,Smartwatch,1.0000
5.5389,Geral,smartwatch,0.8541
5.5722,Especialista,Smartwatch,1.0000
5.5722,Geral,smartwatch,0.8666
5.6056,Especialista,Smartwatch,1.0000
5.6056,Geral,smartwatch,0.8592
5.6390,Especialista,Smartwatch,1.0000
5.6390,Geral,smartwatch,0.8546
5.6723,Especialista,Smartwatch,1.0000
5.6723,Geral,smartwatch,0.8569
5.7057,Especialista,Smartwatch,1.0000
5.7057,Geral,smartwatch,0.8539
5.7391,Especialista,Smartwatch,1.0000
5.7391,Geral,smartwatch,0.8626
5.7724,Especialista,Smartwatch,1.0000
5.7724,Geral,smartwatch,0.8617
5.8058,Especialista,Smartwatch,1.0000
5.8058,Geral,smartwatch,0.8686
5.8392,Especialista,Smartwatch,1.0000
5.8392,Geral,smartwatch,0.8777
5.8725,Especialista,Smartwatch,1.0000
5.8725,Geral,smartwatch,0.8778
5.9059,Especialista,Smartwatch,1.0000
5.9059,Geral,smartwatch,0.8795
5.9393,Especialista,Smartwatch,1.0000
5.9393,Geral,smartwatch,0.8776
5.9726,Especialista,Smartwatch,1.0000
5.9726,Geral,smartwatch,0.8715
6.0060,Especialista,Smartwatch,1.0000
6.0060,Geral,smartwatch,0.8640
6.0394,Especialista,Smartwatch,1.0000
6.0394,Geral,smartwatch,0.8576
6.0727,Especialista,Smartwatch,1.0000
6.0727,Geral,smartwatch,0.8596
6.1061,Especialista,Smartwatch,1.0000
6.1061,Geral,smartwatch,0.8610
6.1395,Especialista,Smartwatch,1.0000
6.1395,Geral,smartwatch,0.8627
6.1728,Especialista,Smartwatch,1.0000
6.1728,Geral,smartwatch,0.8629
6.2062,Especialista,Smartwatch,1.0000
6.2062,Geral,smartwatch,0.8561
6.2396,Especialista,Smartwatch,1.0000
6.2396,Geral,smartwatch,0.8540
6.2729,Especialista,Smartwatch,1.0000
6.2729,Geral,smartwatch,0.8534
6.3063,Especialista,Smartwatch,1.0000
6.3063,Geral,smartwatch,0.8529
6.3397,Especialista,Smartwatch,1.0000
6.3397,Geral,smartwatch,0.8520
6.3730,Especialista,Smartwatch,1.0000
6.3730,Geral,smartwatch,0.8581
6.4064,Especialista,Smartwatch,1.0000
6.4064,Geral,smartwatch,0.8600
6.4398,Especialista,Smartwatch,1.0000
6.4398,Geral,smartwatch,0.8542
6.4731,Especialista,Smartwatch,1.0000
6.4731,Geral,smartwatch,0.8529
6.5065,Especialista,Smartwatch,1.0000
6.5065,Geral,smartwatch,0.8529
6.5399,Especialista,Smartwatch,1.0000
6.5399,Geral,smartwatch,0.8500
6.5732,Especialista,Smartwatch,1.0000
6.5732,Geral,smartwatch,0.8540
6.6066,Especialista,Smartwatch,1.0000
6.6066,Geral,smartwatch,0.8506
6.6400,Especialista,Smartwatch,1.0000
6.6400,Geral,smartwatch,0.8526
6.6733,Especialista,Smartwatch,1.0000
6.6733,Geral,smartwatch,0.8551
6.7067,Especialista,Smartwatch,1.0000
6.7067,Geral,smartwatch,0.8591
6.7401,Especialista,Smartwatch,1.0000
6.7401,Geral,smartwatch,0.8679
6.7734,Especialista,Smartwatch,1.0000
6.7734,Geral,smartwatch,0.8586
6.8068,Especialista,Smartwatch,1.0000
6.8068,Geral,smartwatch,0.8627
6.8402,Especialista,Smartwatch,1.0000
6.8402,Geral,smartwatch,0.8666
6.8735,Especialista,Smartwatch,1.0000
6.8735,Geral,smartwatch,0.8645
6.9069,Especialista,Smartwatch,1.0000
6.9069,Geral,smartwatch,0.8541
6.9403,Especialista,Smartwatch,1.0000
6.9403,Geral,smartwatch,0.8434
6.9736,Especialista,Smartwatch,1.0000
6.9736,Geral,smartwatch,0.8422
7.0070,Especialista,Smartwatch,1.0000
7.0070,Geral,smartwatch,0.8420
7.0404,Especialista,Smartwatch,1.0000
7.0404,Geral,smartwatch,0.8598
7.0737,Especialista,Smartwatch,1.0000
7.0737,Geral,smartwatch,0.8483
7.1071,Especialista,Smartwatch,1.0000
7.1071,Geral,smartwatch,0.8631
7.1405,Especialista,Smartwatch,1.0000
7.1405,Geral,smartwatch,0.8379
7.1738,Especialista,Smartwatch,1.0000
7.1738,Geral,smartwatch,0.8357
7.2072,Especialista,Smartwatch,1.0000
7.2072,Geral,smartwatch,0.8315
7.2406,Especialista,Smartwatch,1.0000
7.2406,Geral,smartwatch,0.8266
7.2739,Especialista,Smartwatch,1.0000
7.2739,Geral,smartwatch,0.8268
7.3073,Especialista,Smartwatch,1.0000
7.3073,Geral,smartwatch,0.8250
7.3407,Especialista,Smartwatch,1.0000
7.3407,Geral,smartwatch,0.8293
7.3740,Especialista,Smartwatch,1.0000
7.3740,Geral,smartwatch,0.8275
7.4074,Especialista,Smartwatch,1.0000
7.4074,Geral,smartwatch,0.8303
7.4408,Especialista,Smartwatch,1.0000
7.4408,Geral,smartwatch,0.8577
7.4741,Especialista,Smartwatch,1.0000
7.4741,Geral,smartwatch,0.8650
7.5075,Especialista,Smartwatch,1.0000
7.5075,Geral,smartwatch,0.8386
7.5409,Especialista,Smartwatch,1.0000
7.5409,Geral,smartwatch,0.8359
7.5742,Especialista,Smartwatch,1.0000
7.5742,Geral,smartwatch,0.8456
7.6076,Especialista,Smartwatch,1.0000
7.6076,Geral,smartwatch,0.8600
7.6410,Especialista,Smartwatch,1.0000
7.6410,Geral,smartwatch,0.8591
7.6743,Especialista,Smartwatch,1.0000
7.6743,Geral,smartwatch,0.8526
7.7077,Especialista,Smartwatch,1.0000
7.7077,Geral,smartwatch,0.8484
7.7411,Especialista,Smartwatch,1.0000
7.7411,Geral,smartwatch,0.8479
7.7744,Especialista,Smartwatch,1.0000
7.7744,Geral,smartwatch,0.8507
7.8078,Especialista,Smartwatch,1.0000
7.8078,Geral,smartwatch,0.8516
7.8412,Especialista,Smartwatch,1.0000
7.8412,Geral,smartwatch,0.8518
7.8745,Especialista,Smartwatch,1.0000
7.8745,Geral,smartwatch,0.8490
7.9079,Especialista,Smartwatch,1.0000
7.9079,Geral,smartwatch,0.8457
7.9413,Especialista,Smartwatch,1.0000
7.9413,Geral,smartwatch,0.8441
7.9746,Especialista,Smartwatch,1.0000
7.9746,Geral,smartwatch,0.8433
8.0080,Especialista,Smartwatch,1.0000
8.0080,Geral,smartwatch,0.8463
8.0414,Especialista,Smartwatch,1.0000
8.0414,Geral,smartwatch,0.8494
8.0747,Especialista,Smartwatch,1.0000
8.0747,Geral,smartwatch,0.8664
8.1081,Especialista,Smartwatch,1.0000
8.1081,Geral,smartwatch,0.8566
8.1415,Especialista,Smartwatch,1.0000
8.1415,Geral,smartwatch,0.8520
8.1748,Especialista,Smartwatch,1.0000
8.1748,Geral,smartwatch,0.8533
8.2082,Especialista,Smartwatch,1.0000
8.2082,Geral,smartwatch,0.8549
8.2416,Especialista,Smartwatch,1.0000
8.2416,Geral,smartwatch,0.8542
8.2749,Especialista,Smartwatch,1.0000
8.2749,Geral,smartwatch,0.8524
8.3083,Especialista,Smartwatch,1.0000
8.3083,Geral,smartwatch,0.8554
8.3417,Especialista,Smartwatch,1.0000
8.3417,Geral,smartwatch,0.8550
8.3750,Especialista,Smartwatch,1.0000
8.3750,Geral,smartwatch,0.8517
8.4084,Especialista,Smartwatch,1.0000
8.4084,Geral,smartwatch,0.8490
8.4418,Especialista,Smartwatch,1.0000
8.4418,Geral,smartwatch,0.8445
8.4751,Especialista,Smartwatch,1.0000
8.4751,Geral,smartwatch,0.8462
8.5085,Especialista,Smartwatch,1.0000
8.5085,Geral,smartwatch,0.8512
8.5419,Especialista,Smartwatch,1.0000
8.5419,Geral,smartwatch,0.8485
8.5752,Especialista,Smartwatch,1.0000
8.5752,Geral,smartwatch,0.8585
8.6086,Especialista,Smartwatch,1.0000
8.6086,Geral,smartwatch,0.8692
8.6420,Especialista,Smartwatch,1.0000
8.6420,Geral,smartwatch,0.8545
8.6753,Especialista,Smartwatch,1.0000
8.6753,Geral,smartwatch,0.8536
8.7087,Especialista,Smartwatch,1.0000
8.7087,Geral,smartwatch,0.8552
8.7421,Especialista,Smartwatch,1.0000
8.7421,Geral,smartwatch,0.8595
8.7754,Especialista,Smartwatch,1.0000
8.7754,Geral,smartwatch,0.8601
8.8088,Especialista,Smartwatch,1.0000
8.8088,Geral,smartwatch,0.8597
8.8422,Especialista,Smartwatch,1.0000
8.8422,Geral,smartwatch,0.8545
8.8755,Especialista,Smartwatch,1.0000
8.8755,Geral,smartwatch,0.8528
8.9089,Especialista,Smartwatch,1.0000
8.9089,Geral,smartwatch,0.8563
8.9423,Especialista,Smartwatch,1.0000
8.9423,Geral,smartwatch,0.8505
8.9756,Especialista,Smartwatch,1.0000
8.9756,Geral,smartwatch,0.8587
9.0090,Especialista,Smartwatch,1.0000
9.0090,Geral,smartwatch,0.8663
9.0424,Especialista,Smartwatch,1.0000
9.0424,Geral,smartwatch,0.8597
9.0757,Especialista,Smartwatch,1.0000
9.0757,Geral,smartwatch,0.8603
9.1091,Especialista,Smartwatch,1.0000
9.1091,Geral,smartwatch,0.8610
9.1425,Especialista,Smartwatch,1.0000
9.1425,Geral,smartwatch,0.8621
9.1758,Especialista,Smartwatch,1.0000
9.1758,Geral,smartwatch,0.8619
9.2092,Especialista,Smartwatch,1.0000
9.2092,Geral,smartwatch,0.8636
9.2426,Especialista,Grain_grinder,0.6858
9.2759,Especialista,Grain_grinder,0.7778
9.3093,Especialista,Grain_grinder,0.6845
9.3093,Geral,Grain_grinder,0.5123
9.3427,Especialista,Grain_grinder,0.6045
9.3760,Especialista,Grain_grinder,0.8689
9.3760,Geral,Grain_grinder,0.6441
9.4094,Especialista,Blender,0.6290
9.4094,Geral,Grain_grinder,0.6019
9.4428,Especialista,Grain_grinder,0.5439
9.4761,Especialista,Grain_grinder,0.8680
9.5095,Especialista,Grain_grinder,0.9627
9.5429,Especialista,Grain_grinder,0.9659
9.5762,Especialista,Grain_grinder,0.9818
9.6096,Especialista,Grain_grinder,0.9879
9.6430,Especialista,Grain_grinder,0.9974
9.6763,Especialista,Grain_grinder,0.9969
9.7097,Especialista,Grain_grinder,0.9972
9.7431,Especialista,Grain_grinder,0.9819
9.7764,Especialista,Grain_grinder,0.9958
9.8098,Especialista,Grain_grinder,0.9914
9.8432,Especialista,Grain_grinder,0.9794
9.8765,Especialista,Grain_grinder,0.9689
9.9099,Especialista,Grain_grinder,0.9556
9.9433,Especialista,Grain_grinder,0.8857
9.9766,Especialista,Grain_grinder,0.9786
10.0100,Especialista,Grain_grinder,0.9930
10.0434,Especialista,Grain_grinder,0.9723
10.0767,Especialista,Grain_grinder,0.9798
10.1101,Especialista,Grain_grinder,0.9929
10.1435,Especialista,Grain_grinder,0.9862
10.1768,Especialista,Grain_grinder,0.9987
10.2102,Especialista,Grain_grinder,0.9954
10.2436,Especialista,Grain_grinder,0.9988
10.2769,Especialista,Grain_grinder,0.9739
10.3103,Especialista,Grain_grinder,0.9862
10.3437,Especialista,Grain_grinder,0.9969
10.3770,Especialista,Grain_grinder,0.9940
10.4104,Especialista,Grain_grinder,0.9988
10.4438,Especialista,Grain_grinder,0.9984
10.4771,Especialista,Grain_grinder,0.9954
10.5105,Especialista,Grain_grinder,0.9952
10.5439,Especialista,Grain_grinder,0.9976
10.5772,Especialista,Grain_grinder,0.9995
10.6106,Especialista,Grain_grinder,0.9994
10.6440,Especialista,Grain_grinder,0.9979
10.6773,Especialista,Grain_grinder,0.9984
10.7107,Especialista,Grain_grinder,0.9977
10.7441,Especialista,Grain_grinder,0.9967
10.7774,Especialista,Grain_grinder,0.9785
10.8108,Especialista,Grain_grinder,0.9253
10.8442,Especialista,Grain_grinder,0.9797
10.8775,Especialista,Grain_grinder,0.9867
10.9109,Especialista,Grain_grinder,0.9860
10.9443,Especialista,Grain_grinder,0.9407
10.9776,Especialista,Grain_grinder,0.9712
11.0110,Especialista,Grain_grinder,0.9875
11.0444,Especialista,Grain_grinder,0.9851
11.0777,Especialista,Grain_grinder,0.9571
11.1111,Especialista,Grain_grinder,0.8879
11.1445,Especialista,Grain_grinder,0.9348
11.1778,Especialista,Grain_grinder,0.8118
11.2112,Especialista,Grain_grinder,0.7670
11.2446,Especialista,Grain_grinder,0.9372
11.2779,Especialista,Grain_grinder,0.8693
11.3113,Especialista,Grain_grinder,0.9096
11.3447,Especialista,Grain_grinder,0.9561
11.3780,Especialista,Grain_grinder,0.9156
11.4114,Especialista,Grain_grinder,0.9829
11.4448,Especialista,Grain_grinder,0.7083
11.4781,Especialista,Mixer,0.9079
11.5449,Especialista,Grain_grinder,0.7755
11.5782,Especialista,Grain_grinder,0.9562
11.6116,Especialista,Grain_grinder,0.7062
11.6450,Especialista,Grain_grinder,0.6633
11.7117,Especialista,Mixer,0.6316
11.7451,Especialista,Grain_grinder,0.8541
11.7784,Especialista,Grain_grinder,0.7051
11.8452,Especialista,Mixer,0.5636
11.8785,Especialista,Blender,0.5601
11.9119,Especialista,Mixer,0.8323
11.9453,Especialista,Mixer,0.6973
11.9786,Especialista,Grain_grinder,0.5231
12.0120,Especialista,Mixer,0.5879
12.0454,Especialista,Mixer,0.9436
12.0787,Especialista,Mixer,0.9871
12.1121,Especialista,Mixer,0.9933
12.1455,Especialista,Mixer,0.9916
12.1788,Especialista,Mixer,0.9912
12.2122,Especialista,Mixer,0.9828
12.2456,Especialista,Mixer,0.9905
12.2789,Especialista,Mixer,0.9689
12.3123,Especialista,Mixer,0.8606
12.3457,Especialista,Mixer,0.9805
12.3457,Geral,Grain_grinder,0.6804
12.3790,Especialista,Mixer,0.8966
12.4124,Especialista,Mixer,0.9949
12.4458,Especialista,Mixer,0.9994
12.4791,Especialista,Mixer,0.9540
12.5125,Especialista,Mixer,0.5486
12.5459,Especialista,Grain_grinder,0.8183
12.5792,Especialista,Grain_grinder,0.7945
12.6126,Especialista,Grain_grinder,0.8323
12.6126,Geral,Mixer,0.5214
