Timestamp_Video_s,Anotador,Classe
32.8328,Manual,Blender
32.8662,Manual,Blender
32.8995,Manual,Blender
32.9329,Manual,Blender
32.9663,Manual,Blender
32.9996,Manual,Blender
33.0330,Manual,Blender
33.0664,Manual,Blender
33.0997,Manual,Blender
33.1331,Manual,Blender
33.1665,Manual,Blender
33.1998,Manual,Blender
33.2332,Manual,Blender
33.2666,Manual,Blender
33.2999,Manual,Blender
33.3333,Manual,Blender
33.3667,Manual,Blender
33.4000,Manual,Blender
33.4334,Manual,Blender
33.4668,Manual,Blender
33.5001,Manual,Blender
33.5335,Manual,Blender
33.5669,Manual,Blender
33.6002,Manual,Blender
33.6336,Manual,Blender
33.6670,Manual,Blender
33.7003,Manual,Blender
33.7337,Manual,Blender
33.7671,Manual,Blender
33.8004,Manual,Blender
33.8338,Manual,Blender
33.8672,Manual,Blender
33.9005,Manual,Blender
33.9339,Manual,Blender
33.9673,Manual,Blender
34.0006,Manual,Blender
34.0340,Manual,Blender
34.0674,Manual,Blender
34.1007,Manual,Blender
34.1341,Manual,Blender
34.1675,Manual,Blender
34.2008,Manual,Blender
34.2342,Manual,Blender
34.2676,Manual,Blender
34.3009,Manual,Blender
34.3343,Manual,Blender
34.3677,Manual,Blender
34.4010,Manual,Blender
34.4344,Manual,Blender
34.4678,Manual,Blender
34.5011,Manual,Blender
34.5345,Manual,Blender
34.5679,Manual,Blender
34.6012,Manual,Blender
34.6346,Manual,Blender
34.6680,Manual,Blender
34.7013,Manual,Blender
34.7347,Manual,Blender
34.7681,Manual,Blender
34.8014,Manual,Blender
34.8348,Manual,Blender
34.8682,Manual,Blender
34.9015,Manual,Blender
34.9349,Manual,Blender
34.9683,Manual,Blender
35.0016,Manual,Blender
35.0350,Manual,Blender
35.0684,Manual,Blender
35.1017,Manual,Blender
35.1351,Manual,Blender
35.1685,Manual,Blender
35.2018,Manual,Blender
35.2352,Manual,Blender
35.2686,Manual,Blender
35.3019,Manual,Blender
35.3353,Manual,Blender
35.3687,Manual,Blender
35.4020,Manual,Blender
35.4354,Manual,Blender
35.4688,Manual,Blender
35.5021,Manual,Blender
35.5355,Manual,Blender
35.5689,Manual,Blender
35.6022,Manual,Blender
35.6356,Manual,Blender
35.6690,Manual,Blender
35.7023,Manual,Blender
35.7357,Manual,Blender
35.7691,Manual,Blender
35.8024,Manual,Blender
35.8358,Manual,Blender
35.8692,Manual,Blender
35.9025,Manual,Blender
35.9359,Manual,Blender
35.9693,Manual,Blender
36.0026,Manual,Blender
36.0360,Manual,Blender
36.0694,Manual,Blender
36.1027,Manual,Blender
36.1361,Manual,Blender
36.1695,Manual,Blender
36.2028,Manual,Blender
36.2362,Manual,Blender
36.2696,Manual,Blender
36.3029,Manual,Blender
36.3363,Manual,Blender
36.3697,Manual,Blender
36.4030,Manual,Blender
36.4364,Manual,Blender
36.4698,Manual,Blender
36.5031,Manual,Blender
36.5365,Manual,Blender
36.5699,Manual,Blender
36.6032,Manual,Blender
36.6366,Manual,Blender
36.6700,Manual,Blender
36.7033,Manual,Blender
36.7367,Manual,Blender
36.7701,Manual,Blender
36.8034,Manual,Blender
36.8368,Manual,Blender
36.8702,Manual,Blender
36.9035,Manual,Blender
36.9369,Manual,Blender
36.9703,Manual,Blender
37.0036,Manual,Blender
37.0370,Manual,Blender
37.0704,Manual,Blender
37.1037,Manual,Blender
37.1371,Manual,Blender
37.1705,Manual,Blender
37.2038,Manual,Blender
37.2372,Manual,Blender
37.2706,Manual,Blender
37.3039,Manual,Blender
37.3373,Manual,Blender
37.3707,Manual,Blender
37.4040,Manual,Blender
37.4374,Manual,Blender
37.4708,Manual,Blender
37.5041,Manual,Blender
37.5375,Manual,Blender
37.5709,Manual,Blender
37.6042,Manual,Blender
37.6376,Manual,Blender
37.6710,Manual,Blender
37.7043,Manual,Blender
37.7377,Manual,Blender
37.7711,Manual,Blender
37.8044,Manual,Blender
37.8378,Manual,Blender
37.8712,Manual,Blender
37.9045,Manual,Blender
37.9379,Manual,Blender
37.9713,Manual,Blender
38.0046,Manual,Blender
38.0380,Manual,Blender
38.0714,Manual,Blender
38.1047,Manual,Blender
38.1381,Manual,Blender
38.1715,Manual,Blender
38.2048,Manual,Blender
38.2382,Manual,Blender
38.2716,Manual,Blender
38.3049,Manual,Blender
38.3383,Manual,Blender
38.3717,Manual,Blender
38.4050,Manual,Blender
38.4384,Manual,Blender
38.4718,Manual,Blender
38.5051,Manual,Blender
38.5385,Manual,Blender
38.5719,Manual,Blender
38.6052,Manual,Blender
38.6386,Manual,Blender
38.6720,Manual,Blender
38.7053,Manual,Blender
38.7387,Manual,Blender
38.7721,Manual,Blender
38.8054,Manual,Blender
38.8388,Manual,Blender
38.8722,Manual,Blender
38.9055,Manual,Blender
38.9389,Manual,Blender
38.9723,Manual,Blender
39.0056,Manual,Blender
39.0390,Manual,Blender
39.0724,Manual,Blender
39.1057,Manual,Blender
39.1391,Manual,Blender
39.1725,Manual,Blender
39.2058,Manual,Blender
39.2392,Manual,Blender
39.2726,Manual,Blender
39.3059,Manual,Blender
39.3393,Manual,Blender
39.3727,Manual,Blender
39.4060,Manual,Blender
39.4394,Manual,Blender
39.4728,Manual,Blender
39.5061,Manual,Blender
39.5395,Manual,Blender
39.5729,Manual,Blender
39.6062,Manual,Blender
39.6396,Manual,Blender
39.6730,Manual,Blender
39.7063,Manual,Blender
39.7397,Manual,Blender
39.7731,Manual,Blender
39.8064,Manual,Blender
39.8398,Manual,Blender
39.8732,Manual,Blender
39.9065,Manual,Blender
39.9399,Manual,Blender
39.9733,Manual,Blender
40.0066,Manual,Blender
40.0400,Manual,Blender
40.0734,Manual,Blender
40.1067,Manual,Blender
40.1401,Manual,Blender
40.1735,Manual,Blender
40.2068,Manual,Blender
40.2402,Manual,Blender
40.2736,Manual,Blender
40.3069,Manual,Blender
40.3403,Manual,Blender
40.3737,Manual,Blender
40.4070,Manual,Blender
40.4404,Manual,Blender
40.4738,Manual,Blender
40.5071,Manual,Blender
40.5405,Manual,Blender
40.5739,Manual,Blender
40.6072,Manual,Blender
40.6406,Manual,Blender
40.6740,Manual,Blender
40.7073,Manual,Blender
40.7407,Manual,Blender
40.7741,Manual,Blender
40.8074,Manual,Blender
40.8408,Manual,Blender
40.8742,Manual,Blender
40.9075,Manual,Blender
40.9409,Manual,Blender
40.9743,Manual,Blender
41.0076,Manual,Blender
41.0410,Manual,Blender
41.0744,Manual,Blender
41.1077,Manual,Blender
41.1411,Manual,Blender
41.1745,Manual,Blender
41.2078,Manual,Blender
41.2412,Manual,Blender
41.2746,Manual,Blender
41.3079,Manual,Blender
41.3413,Manual,Blender
41.3747,Manual,Blender
41.4080,Manual,Blender
41.4414,Manual,Blender
41.4748,Manual,Blender
41.5081,Manual,Blender
41.5415,Manual,Blender
41.5749,Manual,Blender
41.6082,Manual,Blender
41.6416,Manual,Blender
41.6750,Manual,Blender
41.7083,Manual,Blender
41.7417,Manual,Blender
41.7751,Manual,Blender
41.8084,Manual,Blender
41.8418,Manual,Blender
41.8752,Manual,Blender
41.9085,Manual,Blender
41.9419,Manual,Blender
41.9753,Manual,Blender
42.0086,Manual,Blender
42.0420,Manual,Blender
42.0754,Manual,Blender
42.1087,Manual,Blender
42.1421,Manual,Blender
42.1755,Manual,Blender
42.2088,Manual,Blender
42.2422,Manual,Blender
42.2756,Manual,Blender
42.3089,Manual,Blender
42.3423,Manual,Blender
42.3757,Manual,Blender
42.4090,Manual,Blender
42.4424,Manual,Blender
42.4758,Manual,Blender
42.5091,Manual,Blender
42.5425,Manual,Blender
42.5759,Manual,Blender
42.6092,Manual,Blender
42.6426,Manual,Blender
42.6760,Manual,Blender
42.7093,Manual,Blender
42.7427,Manual,Blender
42.7761,Manual,Blender
42.8094,Manual,Blender
42.8428,Manual,Blender
42.8762,Manual,Blender
42.9095,Manual,Blender
42.9429,Manual,Blender
42.9763,Manual,Blender
43.0096,Manual,Blender
43.0430,Manual,Blender
43.0764,Manual,Blender
43.1097,Manual,Blender
43.1431,Manual,Blender
43.1765,Manual,Blender
43.2098,Manual,Blender
43.2432,Manual,Blender
43.2766,Manual,Blender
43.3099,Manual,Blender
43.3433,Manual,Blender
43.3767,Manual,Blender
43.4100,Manual,Blender
43.4434,Manual,Blender
43.4768,Manual,Blender
43.5101,Manual,Blender
43.5435,Manual,Blender
43.5769,Manual,Blender
43.6102,Manual,Blender
43.6436,Manual,Blender
43.6770,Manual,Blender
43.7103,Manual,Blender
43.7437,Manual,Blender
43.7771,Manual,Blender
43.8104,Manual,Blender
43.8438,Manual,Blender
43.8772,Manual,Blender
43.9105,Manual,Blender
43.9439,Manual,Blender
43.9773,Manual,Blender
44.0106,Manual,Blender
44.0440,Manual,Blender
44.0774,Manual,Blender
44.1107,Manual,Blender
44.1441,Manual,Blender
44.1775,Manual,Blender
44.2108,Manual,Blender
44.2442,Manual,Blender
44.2776,Manual,Blender
44.3109,Manual,Blender
44.3443,Manual,Blender
44.3777,Manual,Blender
44.4110,Manual,Blender
44.4444,Manual,Blender
44.4778,Manual,Blender
44.5111,Manual,Blender
44.5445,Manual,Blender
44.5779,Manual,Blender
44.6112,Manual,Blender
44.6446,Manual,Blender
44.6780,Manual,Blender
44.7113,Manual,Blender
44.7447,Manual,Blender
44.7781,Manual,Blender
44.8114,Manual,Blender
44.8448,Manual,Blender
44.8782,Manual,Blender
44.9115,Manual,Blender
44.9449,Manual,Blender
44.9783,Manual,Blender
45.0116,Manual,Blender
45.0450,Manual,Blender
45.0784,Manual,Blender
45.1117,Manual,Blender
45.1451,Manual,Blender
45.1785,Manual,Blender
45.2118,Manual,Blender
45.2452,Manual,Blender
45.2786,Manual,Blender
45.3119,Manual,Blender
45.3453,Manual,Blender
45.3787,Manual,Blender
45.4120,Manual,Blender
45.4454,Manual,Blender
45.4788,Manual,Blender
45.5121,Manual,Blender
45.5455,Manual,Blender
45.5789,Manual,Blender
45.6122,Manual,Blender
45.6456,Manual,Blender
45.6790,Manual,Blender
45.7123,Manual,Blender
45.7457,Manual,Blender
45.7791,Manual,Blender
45.8124,Manual,Blender
45.8458,Manual,Blender
45.8792,Manual,Blender
45.9125,Manual,Blender
45.9459,Manual,Blender
45.9793,Manual,Blender
46.0126,Manual,Blender
46.0460,Manual,Blender
46.0794,Manual,Blender
46.1127,Manual,Blender
46.1461,Manual,Blender
46.1795,Manual,Blender
46.2128,Manual,Blender
46.2462,Manual,Blender
46.2796,Manual,Blender
46.3129,Manual,Blender
46.3463,Manual,Blender
46.3797,Manual,Blender
46.4130,Manual,Blender
46.4464,Manual,Blender
46.4798,Manual,Blender
46.5131,Manual,Blender
46.5465,Manual,Blender
46.5799,Manual,Blender
46.6132,Manual,Blender
46.6466,Manual,Blender
46.6800,Manual,Blender
46.7133,Manual,Blender
46.7467,Manual,Blender
46.7801,Manual,Blender
46.8134,Manual,Blender
46.8468,Manual,Blender
46.8802,Manual,Blender
46.9135,Manual,Blender
46.9469,Manual,Blender
46.9803,Manual,Blender
47.0136,Manual,Blender
47.0470,Manual,Blender
47.0804,Manual,Blender
47.1137,Manual,Blender
47.1471,Manual,Blender
47.1805,Manual,Blender
47.2138,Manual,Blender
47.2472,Manual,Blender
47.2806,Manual,Blender
47.3139,Manual,Blender
47.3473,Manual,Blender
47.3807,Manual,Blender
47.4140,Manual,Blender
47.4474,Manual,Blender
47.4808,Manual,Blender
47.5141,Manual,Blender
47.5475,Manual,Blender
47.5809,Manual,Blender
47.6142,Manual,Blender
47.6476,Manual,Blender
47.6810,Manual,Blender
47.7143,Manual,Blender
47.7477,Manual,Blender
47.7811,Manual,Blender
47.8144,Manual,Blender
47.8478,Manual,Blender
47.8812,Manual,Blender
47.9145,Manual,Blender
47.9479,Manual,Blender
47.9813,Manual,Blender
48.0146,Manual,Blender
48.0480,Manual,Blender
48.0814,Manual,Blender
48.1147,Manual,Blender
48.1481,Manual,Blender
48.1815,Manual,Blender
48.2148,Manual,Blender
48.2482,Manual,Blender
48.2816,Manual,Blender
48.3149,Manual,Blender
48.3483,Manual,Blender
48.3817,Manual,Blender
48.4150,Manual,Blender
48.4484,Manual,Blender
48.4818,Manual,Blender
48.5151,Manual,Blender
48.5485,Manual,Blender
48.5819,Manual,Blender
48.6152,Manual,Blender
48.6486,Manual,Blender
48.6820,Manual,Blender
48.7153,Manual,Blender
48.7487,Manual,Blender
48.7821,Manual,Blender
48.8154,Manual,Blender
48.8488,Manual,Blender
48.8822,Manual,Blender
48.9155,Manual,Blender
48.9489,Manual,Blender
48.9823,Manual,Blender
49.0156,Manual,Blender
49.0490,Manual,Blender
49.0824,Manual,Blender
49.1157,Manual,Blender
49.1491,Manual,Blender
49.1825,Manual,Blender
49.2158,Manual,Blender
49.2492,Manual,Blender
49.2826,Manual,Blender
49.3159,Manual,Blender
49.3493,Manual,Blender
49.3827,Manual,Blender
49.4160,Manual,Blender
49.4494,Manual,Blender
49.4828,Manual,Blender
49.5161,Manual,Blender
49.5495,Manual,Blender
49.5829,Manual,Blender
49.6162,Manual,Blender
49.6496,Manual,Blender
49.6830,Manual,Blender
49.7163,Manual,Blender
49.7497,Manual,Blender
49.7831,Manual,Blender
49.8164,Manual,Blender
49.8498,Manual,Blender
49.8832,Manual,Blender
49.9165,Manual,Blender
49.9499,Manual,Blender
49.9833,Manual,Blender
50.0166,Manual,Blender
50.0500,Manual,Blender
50.0834,Manual,Blender
50.1167,Manual,Blender
50.1501,Manual,Blender
50.1835,Manual,Blender
50.2168,Manual,Blender
50.2502,Manual,Blender
50.2836,Manual,Blender
50.3169,Manual,Blender
50.3503,Manual,Blender
50.3837,Manual,Blender
50.4170,Manual,Blender
50.4504,Manual,Blender
50.4838,Manual,Blender
50.5171,Manual,Blender
50.5505,Manual,Blender
50.5839,Manual,Blender
50.6172,Manual,Blender
50.6506,Manual,Blender
50.6840,Manual,Blender
50.7173,Manual,Blender
50.7507,Manual,Blender
50.7841,Manual,Blender
50.8174,Manual,Blender
50.8508,Manual,Blender
50.8842,Manual,Blender
50.9175,Manual,Blender
50.9509,Manual,Blender
50.9843,Manual,Blender
51.0176,Manual,Blender
51.0510,Manual,Blender
51.0844,Manual,Blender
51.1177,Manual,Blender
51.1511,Manual,Blender
51.1845,Manual,Blender
51.2178,Manual,Blender
51.2512,Manual,Blender
51.2846,Manual,Blender
51.3179,Manual,Blender
51.3513,Manual,Blender
53.0196,Manual,Blender
53.4200,Manual,Blender
53.4534,Manual,Blender
53.4868,Manual,Blender
53.5201,Manual,Blender
53.5535,Manual,Blender
53.5869,Manual,Blender
53.6202,Manual,Blender
53.6536,Manual,Blender
53.6870,Manual,Blender
53.7203,Manual,Blender
53.7537,Manual,Blender
53.7871,Manual,Blender
53.8204,Manual,Blender
53.8538,Manual,Blender
53.8872,Manual,Blender
53.9205,Manual,Blender
53.9539,Manual,Blender
53.9873,Manual,Blender
54.0206,Manual,Blender
54.0540,Manual,Blender
54.0874,Manual,Blender
54.1207,Manual,Blender
54.1541,Manual,Blender
54.1875,Manual,Blender
54.2208,Manual,Blender
54.2542,Manual,Blender
54.2876,Manual,Blender
55.4220,Manual,Blender
55.7891,Manual,Blender
55.8224,Manual,Blender
55.8558,Manual,Blender
55.8892,Manual,Blender
55.9225,Manual,Blender
55.9559,Manual,Blender
55.9893,Manual,Blender
56.0226,Manual,Blender
56.0560,Manual,Blender
56.0894,Manual,Blender
56.1227,Manual,Blender
56.1561,Manual,Blender
56.1895,Manual,Blender
56.2228,Manual,Blender
56.2562,Manual,Blender
56.2896,Manual,Blender
56.3229,Manual,Blender
56.3563,Manual,Blender
56.3897,Manual,Blender
56.4230,Manual,Blender
56.4564,Manual,Blender
56.4898,Manual,Blender
56.5231,Manual,Blender
56.5565,Manual,Blender
56.5899,Manual,Blender
56.6232,Manual,Blender
56.6566,Manual,Blender
56.6900,Manual,Blender
56.7233,Manual,Blender
56.7567,Manual,Blender
56.7901,Manual,Blender
56.8234,Manual,Blender
56.8568,Manual,Blender
58.1915,Manual,Blender
58.5585,Manual,Blender
58.5919,Manual,Blender
58.6252,Manual,Blender
58.6586,Manual,Blender
58.6920,Manual,Blender
58.7253,Manual,Blender
58.7587,Manual,Blender
58.7921,Manual,Blender
58.8254,Manual,Blender
58.8588,Manual,Blender
58.8922,Manual,Blender
58.9255,Manual,Blender
58.9589,Manual,Blender
58.9923,Manual,Blender
59.0256,Manual,Blender
59.0590,Manual,Blender
59.0924,Manual,Blender
59.1257,Manual,Blender
61.9953,Manual,Blender
62.3623,Manual,Blender
62.3957,Manual,Blender
62.4290,Manual,Blender
62.4624,Manual,Blender
62.4958,Manual,Blender
62.5291,Manual,Blender
62.5625,Manual,Blender
62.5959,Manual,Blender
62.6292,Manual,Blender
62.6626,Manual,Blender
62.6960,Manual,Blender
62.7293,Manual,Blender
62.7627,Manual,Blender
62.7961,Manual,Blender
62.8294,Manual,Blender
62.8628,Manual,Blender
62.8962,Manual,Blender
62.9295,Manual,Blender
62.9629,Manual,Blender
62.9963,Manual,Blender
63.0296,Manual,Blender
63.0630,Manual,Blender
63.0964,Manual,Blender
63.1297,Manual,Blender
63.1631,Manual,Blender
63.1965,Manual,Blender
63.2298,Manual,Blender
63.2632,Manual,Blender
63.2966,Manual,Blender
63.3299,Manual,Blender
63.3633,Manual,Blender
63.3967,Manual,Blender
63.4300,Manual,Blender
63.4634,Manual,Blender
63.4968,Manual,Blender
63.5301,Manual,Blender
63.5635,Manual,Blender
63.5969,Manual,Blender
63.6302,Manual,Blender
63.6636,Manual,Blender
63.6970,Manual,Blender
64.0640,Manual,Blender
64.4310,Manual,Blender
64.4644,Manual,Blender
64.4978,Manual,Blender
64.5311,Manual,Blender
64.5645,Manual,Blender
64.5979,Manual,Blender
64.6312,Manual,Blender
64.6646,Manual,Blender
64.6980,Manual,Blender
64.7313,Manual,Blender
64.7647,Manual,Blender
64.7981,Manual,Blender
64.8314,Manual,Blender
64.8648,Manual,Blender
64.8982,Manual,Blender
64.9315,Manual,Blender
64.9649,Manual,Blender
64.9983,Manual,Blender
65.0316,Manual,Blender
65.0650,Manual,Blender
65.0984,Manual,Blender
65.1317,Manual,Blender
65.1651,Manual,Blender
65.1985,Manual,Blender
65.2318,Manual,Blender
65.2652,Manual,Blender
65.2986,Manual,Blender
65.3319,Manual,Blender
65.3653,Manual,Blender
65.3987,Manual,Blender
65.4320,Manual,Blender
65.4654,Manual,Blender
65.4988,Manual,Blender
65.5321,Manual,Blender
65.5655,Manual,Blender
65.5989,Manual,Blender
65.6322,Manual,Blender
65.6656,Manual,Blender
65.6990,Manual,Blender
65.7323,Manual,Blender
65.7657,Manual,Blender
65.7991,Manual,Blender
65.8324,Manual,Blender
65.8658,Manual,Blender
65.8992,Manual,Blender
65.9325,Manual,Blender
65.9659,Manual,Blender
65.9993,Manual,Blender
66.0326,Manual,Blender
66.0660,Manual,Blender
66.0994,Manual,Blender
66.1327,Manual,Blender
66.1661,Manual,Blender
66.1995,Manual,Blender
66.2328,Manual,Blender
66.2662,Manual,Blender
66.2996,Manual,Blender
66.3329,Manual,Blender
66.3663,Manual,Blender
66.3997,Manual,Blender
66.4330,Manual,Blender
66.4664,Manual,Blender
66.4998,Manual,Blender
66.5331,Manual,Blender
66.5665,Manual,Blender
66.5999,Manual,Blender
66.6332,Manual,Blender
66.6666,Manual,Blender
66.7000,Manual,Blender
66.7333,Manual,Blender
66.7667,Manual,Blender
66.8001,Manual,Blender
66.8334,Manual,Blender
66.8668,Manual,Blender
66.9002,Manual,Blender
66.9335,Manual,Blender
66.9669,Manual,Blender
67.0003,Manual,Blender
67.0336,Manual,Blender
67.0670,Manual,Blender
67.1004,Manual,Blender
67.1337,Manual,Blender
67.1671,Manual,Blender
67.2005,Manual,Blender
67.2338,Manual,Blender
67.2672,Manual,Blender
67.3006,Manual,Blender
67.3339,Manual,Blender
67.3673,Manual,Blender
67.4007,Manual,Blender
67.4340,Manual,Blender
67.4674,Manual,Blender
67.5008,Manual,Blender
67.5341,Manual,Blender
67.5675,Manual,Blender
67.6009,Manual,Blender
67.6342,Manual,Blender
67.6676,Manual,Blender
67.7010,Manual,Blender
67.7343,Manual,Blender
67.7677,Manual,Blender
67.8011,Manual,Blender
67.8344,Manual,Blender
67.8678,Manual,Blender
67.9012,Manual,Blender
67.9345,Manual,Blender
67.9679,Manual,Blender
68.0013,Manual,Blender
68.0346,Manual,Blender
68.0680,Manual,Blender
68.1014,Manual,Blender
68.1347,Manual,Blender
68.1681,Manual,Blender
68.2015,Manual,Blender
68.2348,Manual,Blender
68.2682,Manual,Blender
68.3016,Manual,Blender
68.3349,Manual,Blender
68.3683,Manual,Blender
68.4017,Manual,Blender
68.4350,Manual,Blender
68.4684,Manual,Blender
68.5018,Manual,Blender
68.5351,Manual,Blender
68.5685,Manual,Blender
68.6019,Manual,Blender
68.6352,Manual,Blender
68.6686,Manual,Blender
68.7020,Manual,Blender
68.7353,Manual,Blender
68.7687,Manual,Blender
68.8021,Manual,Blender
68.8354,Manual,Blender
68.8688,Manual,Blender
68.9022,Manual,Blender
68.9355,Manual,Blender
68.9689,Manual,Blender
69.0023,Manual,Blender
69.0356,Manual,Blender
69.0690,Manual,Blender
69.1024,Manual,Blender
69.1357,Manual,Blender
69.1691,Manual,Blender
69.2025,Manual,Blender
69.2358,Manual,Blender
69.2692,Manual,Blender
69.3026,Manual,Blender
69.3359,Manual,Blender
69.3693,Manual,Blender
69.4027,Manual,Blender
69.4360,Manual,Blender
69.4694,Manual,Blender
69.5028,Manual,Blender
69.5361,Manual,Blender
69.5695,Manual,Blender
69.6029,Manual,Blender
69.6362,Manual,Blender
69.6696,Manual,Blender
69.7030,Manual,Blender
69.7363,Manual,Blender
69.7697,Manual,Blender
69.8031,Manual,Blender
69.8364,Manual,Blender
69.8698,Manual,Blender
