Timestamp_Video_s,Modelo,Classe,Confianca
0.8342,Especialista,Smartwatch,1.0000
0.8342,Geral,smartwatch,0.8475
0.8675,Especialista,Smartwatch,1.0000
0.8675,Geral,smartwatch,0.8548
0.9009,Especialista,Smartwatch,1.0000
0.9009,Geral,smartwatch,0.8565
0.9343,Especialista,Smartwatch,1.0000
0.9343,Geral,smartwatch,0.8680
0.9676,Especialista,Smartwatch,1.0000
0.9676,Geral,smartwatch,0.8586
1.0010,Especialista,Smartwatch,1.0000
1.0010,Geral,smartwatch,0.8563
1.0344,Especialista,Smartwatch,1.0000
1.0344,Geral,smartwatch,0.8469
1.0677,Especialista,Smartwatch,1.0000
1.0677,Geral,smartwatch,0.8457
1.1011,Especialista,Smartwatch,1.0000
1.1011,Geral,smartwatch,0.8565
1.1345,Especialista,Smartwatch,1.0000
1.1345,Geral,smartwatch,0.8529
1.1678,Especialista,Smartwatch,1.0000
1.1678,Geral,smartwatch,0.8571
1.2012,Especialista,Smartwatch,1.0000
1.2012,Geral,smartwatch,0.8556
1.2346,Especialista,Smartwatch,1.0000
1.2346,Geral,smartwatch,0.8402
1.2679,Especialista,Smartwatch,1.0000
1.2679,Geral,smartwatch,0.8417
1.3013,Especialista,Smartwatch,1.0000
1.3013,Geral,smartwatch,0.8420
1.3347,Especialista,Smartwatch,1.0000
1.3347,Geral,smartwatch,0.8401
1.3680,Especialista,Smartwatch,1.0000
1.3680,Geral,smartwatch,0.8421
1.4014,Especialista,Smartwatch,1.0000
1.4014,Geral,smartwatch,0.8425
1.4348,Especialista,Smartwatch,1.0000
1.4348,Geral,smartwatch,0.8402
1.4681,Especialista,Smartwatch,1.0000
1.4681,Geral,smartwatch,0.8418
1.5015,Especialista,Smartwatch,1.0000
1.5015,Geral,smartwatch,0.8321
1.5349,Especialista,Smartwatch,1.0000
1.5349,Geral,smartwatch,0.8341
1.5682,Especialista,Smartwatch,1.0000
1.5682,Geral,smartwatch,0.8342
1.6016,Especialista,Smartwatch,1.0000
1.6016,Geral,smartwatch,0.8323
1.6350,Especialista,Smartwatch,1.0000
1.6350,Geral,smartwatch,0.8305
1.6683,Especialista,Smartwatch,1.0000
1.6683,Geral,smartwatch,0.8341
1.7017,Especialista,Smartwatch,1.0000
1.7017,Geral,smartwatch,0.8351
1.7351,Especialista,Smartwatch,1.0000
1.7351,Geral,smartwatch,0.8339
1.7684,Especialista,Smartwatch,1.0000
1.7684,Geral,smartwatch,0.8537
1.8018,Especialista,Smartwatch,1.0000
1.8018,Geral,smartwatch,0.8327
1.8352,Especialista,Smartwatch,1.0000
1.8352,Geral,smartwatch,0.7525
1.8685,Especialista,Smartwatch,1.0000
1.8685,Geral,smartwatch,0.8326
1.9019,Especialista,Smartwatch,1.0000
1.9019,Geral,smartwatch,0.8347
1.9353,Especialista,Smartwatch,1.0000
1.9353,Geral,smartwatch,0.8467
1.9686,Especialista,Smartwatch,1.0000
1.9686,Geral,smartwatch,0.7265
2.0020,Especialista,Smartwatch,1.0000
2.0020,Geral,smartwatch,0.7075
2.0354,Especialista,Smartwatch,1.0000
2.0354,Geral,smartwatch,0.6979
2.0687,Especialista,Smartwatch,1.0000
2.0687,Geral,smartwatch,0.6880
2.1021,Especialista,Smartwatch,1.0000
2.1021,Geral,smartwatch,0.7014
2.1355,Especialista,Smartwatch,1.0000
2.1355,Geral,smartwatch,0.7123
2.1688,Especialista,Smartwatch,1.0000
2.1688,Geral,smartwatch,0.7233
2.2022,Especialista,Smartwatch,1.0000
2.2022,Geral,smartwatch,0.6724
2.2356,Especialista,Smartwatch,1.0000
2.2356,Geral,smartwatch,0.7221
2.2689,Especialista,Smartwatch,1.0000
2.2689,Geral,smartwatch,0.7434
2.3023,Especialista,Smartwatch,1.0000
2.3023,Geral,smartwatch,0.7333
2.3357,Especialista,Smartwatch,1.0000
2.3690,Especialista,Smartwatch,1.0000
2.3690,Geral,smartwatch,0.7591
2.4024,Especialista,Smartwatch,1.0000
2.4024,Geral,smartwatch,0.7319
2.4358,Especialista,Smartwatch,1.0000
2.4358,Geral,smartwatch,0.7807
2.4691,Especialista,Smartwatch,1.0000
2.4691,Geral,smartwatch,0.7678
2.5025,Especialista,Smartwatch,1.0000
2.5025,Geral,smartwatch,0.7544
2.5359,Especialista,Smartwatch,1.0000
2.5359,Geral,smartwatch,0.7287
2.5692,Especialista,Smartwatch,1.0000
2.5692,Geral,smartwatch,0.7521
2.6026,Especialista,Smartwatch,1.0000
2.6026,Geral,smartwatch,0.7741
2.6360,Especialista,Smartwatch,1.0000
2.6360,Geral,smartwatch,0.7440
2.6693,Especialista,Smartwatch,1.0000
2.6693,Geral,smartwatch,0.7456
2.7027,Especialista,Smartwatch,1.0000
2.7027,Geral,smartwatch,0.7577
2.7361,Especialista,Smartwatch,1.0000
2.7361,Geral,smartwatch,0.7405
2.7694,Especialista,Smartwatch,1.0000
2.7694,Geral,smartwatch,0.7688
2.8028,Especialista,Smartwatch,1.0000
2.8028,Geral,smartwatch,0.7581
2.8362,Especialista,Smartwatch,1.0000
2.8362,Geral,smartwatch,0.7251
2.8695,Especialista,Smartwatch,1.0000
2.8695,Geral,smartwatch,0.7352
2.9029,Especialista,Smartwatch,1.0000
2.9029,Geral,smartwatch,0.7303
2.9363,Especialista,Smartwatch,1.0000
2.9363,Geral,smartwatch,0.7493
2.9696,Especialista,Smartwatch,1.0000
2.9696,Geral,smartwatch,0.7211
3.0030,Especialista,Smartwatch,1.0000
3.0030,Geral,smartwatch,0.6633
3.0364,Especialista,Smartwatch,1.0000
3.0364,Geral,smartwatch,0.6312
3.0697,Especialista,Smartwatch,1.0000
3.0697,Geral,smartwatch,0.6082
3.1031,Especialista,Smartwatch,1.0000
3.1031,Geral,smartwatch,0.6228
3.1365,Especialista,Smartwatch,1.0000
3.1365,Geral,smartwatch,0.6417
3.1698,Especialista,Smartwatch,1.0000
3.1698,Geral,smartwatch,0.6475
3.2032,Especialista,Smartwatch,1.0000
3.2032,Geral,smartwatch,0.6110
3.2366,Especialista,Smartwatch,1.0000
3.2366,Geral,smartwatch,0.6183
3.2699,Especialista,Smartwatch,1.0000
3.2699,Geral,smartwatch,0.6061
3.3033,Especialista,Smartwatch,1.0000
3.3033,Geral,smartwatch,0.6371
3.3367,Especialista,Smartwatch,1.0000
3.3367,Geral,smartwatch,0.6362
3.3700,Especialista,Smartwatch,1.0000
3.3700,Geral,smartwatch,0.7114
3.4034,Especialista,Smartwatch,1.0000
3.4034,Geral,smartwatch,0.7387
3.4368,Especialista,Smartwatch,1.0000
3.4368,Geral,smartwatch,0.7376
3.4701,Especialista,Smartwatch,1.0000
3.4701,Geral,smartwatch,0.7392
3.5035,Especialista,Smartwatch,1.0000
3.5035,Geral,smartwatch,0.7433
3.5369,Especialista,Smartwatch,1.0000
3.5369,Geral,smartwatch,0.7618
3.5702,Especialista,Smartwatch,1.0000
3.5702,Geral,smartwatch,0.7584
3.6036,Especialista,Smartwatch,1.0000
3.6036,Geral,smartwatch,0.7625
3.6370,Especialista,Smartwatch,1.0000
3.6370,Geral,smartwatch,0.7703
3.6703,Especialista,Smartwatch,1.0000
3.6703,Geral,smartwatch,0.7671
3.7037,Especialista,Smartwatch,1.0000
3.7037,Geral,smartwatch,0.7688
3.7371,Especialista,Smartwatch,1.0000
3.7371,Geral,smartwatch,0.7568
3.7704,Especialista,Smartwatch,1.0000
3.7704,Geral,smartwatch,0.7492
3.8038,Especialista,Smartwatch,1.0000
3.8038,Geral,smartwatch,0.7565
3.8372,Especialista,Smartwatch,1.0000
3.8372,Geral,smartwatch,0.7568
3.8705,Especialista,Smartwatch,1.0000
3.8705,Geral,smartwatch,0.7644
3.9039,Especialista,Smartwatch,1.0000
3.9039,Geral,smartwatch,0.7390
3.9373,Especialista,Smartwatch,1.0000
3.9373,Geral,smartwatch,0.7526
3.9706,Especialista,Smartwatch,1.0000
3.9706,Geral,smartwatch,0.7836
4.0040,Especialista,Smartwatch,1.0000
4.0040,Geral,smartwatch,0.7669
4.0374,Especialista,Smartwatch,1.0000
4.0374,Geral,smartwatch,0.7753
4.0707,Especialista,Smartwatch,1.0000
4.0707,Geral,smartwatch,0.7921
4.1041,Especialista,Smartwatch,1.0000
4.1041,Geral,smartwatch,0.8209
4.1375,Especialista,Smartwatch,1.0000
4.1375,Geral,smartwatch,0.8538
4.1708,Especialista,Smartwatch,1.0000
4.1708,Geral,smartwatch,0.8449
4.2042,Especialista,Smartwatch,1.0000
4.2042,Geral,smartwatch,0.8491
4.2376,Especialista,Smartwatch,1.0000
4.2376,Geral,smartwatch,0.8484
4.2709,Especialista,Smartwatch,1.0000
4.2709,Geral,smartwatch,0.8515
4.3043,Especialista,Smartwatch,1.0000
4.3043,Geral,smartwatch,0.8515
4.3377,Especialista,Smartwatch,1.0000
4.3377,Geral,smartwatch,0.8513
4.3710,Especialista,Smartwatch,1.0000
4.3710,Geral,smartwatch,0.8497
4.4044,Especialista,Smartwatch,1.0000
4.4044,Geral,smartwatch,0.8498
4.4378,Especialista,Smartwatch,1.0000
4.4378,Geral,smartwatch,0.8417
4.4711,Especialista,Smartwatch,1.0000
4.4711,Geral,smartwatch,0.8486
4.5045,Especialista,Smartwatch,1.0000
4.5045,Geral,smartwatch,0.8398
4.5379,Especialista,Smartwatch,1.0000
4.5379,Geral,smartwatch,0.8426
4.5712,Especialista,Smartwatch,1.0000
4.5712,Geral,smartwatch,0.8443
4.6046,Especialista,Smartwatch,1.0000
4.6046,Geral,smartwatch,0.8441
4.6380,Especialista,Smartwatch,1.0000
4.6380,Geral,smartwatch,0.8427
4.6713,Especialista,Smartwatch,1.0000
4.6713,Geral,smartwatch,0.8464
4.7047,Especialista,Smartwatch,1.0000
4.7047,Geral,smartwatch,0.8463
4.7381,Especialista,Smartwatch,1.0000
4.7381,Geral,smartwatch,0.8456
4.7714,Especialista,Smartwatch,1.0000
4.7714,Geral,smartwatch,0.8448
4.8048,Especialista,Smartwatch,1.0000
4.8048,Geral,smartwatch,0.8440
4.8382,Especialista,Smartwatch,1.0000
4.8382,Geral,smartwatch,0.8407
4.8715,Especialista,Smartwatch,1.0000
4.8715,Geral,smartwatch,0.8484
4.9049,Especialista,Smartwatch,1.0000
4.9049,Geral,smartwatch,0.8472
4.9383,Especialista,Smartwatch,1.0000
4.9383,Geral,smartwatch,0.8469
4.9716,Especialista,Smartwatch,1.0000
4.9716,Geral,smartwatch,0.8538
5.0050,Especialista,Smartwatch,1.0000
5.0050,Geral,smartwatch,0.8103
5.0384,Especialista,Smartwatch,1.0000
5.0384,Geral,smartwatch,0.8049
5.0717,Especialista,Smartwatch,1.0000
5.0717,Geral,smartwatch,0.7983
5.1051,Especialista,Smartwatch,1.0000
5.1051,Geral,smartwatch,0.7685
5.1385,Especialista,Smartwatch,1.0000
5.1385,Geral,smartwatch,0.7775
5.1718,Especialista,Smartwatch,1.0000
5.1718,Geral,smartwatch,0.7127
5.2052,Especialista,Smartwatch,1.0000
5.2052,Geral,smartwatch,0.7721
5.2386,Especialista,Smartwatch,1.0000
5.2386,Geral,smartwatch,0.7819
5.2719,Especialista,Smartwatch,1.0000
5.2719,Geral,smartwatch,0.7766
5.3053,Especialista,Smartwatch,1.0000
5.3053,Geral,smartwatch,0.7706
5.3387,Especialista,Smartwatch,1.0000
5.3387,Geral,smartwatch,0.7740
5.3720,Especialista,Smartwatch,1.0000
5.3720,Geral,smartwatch,0.7854
5.4054,Especialista,Smartwatch,1.0000
5.4054,Geral,smartwatch,0.7691
5.4388,Especialista,Smartwatch,1.0000
5.4388,Geral,smartwatch,0.7651
5.4721,Especialista,Smartwatch,1.0000
5.4721,Geral,smartwatch,0.7742
5.5055,Especialista,Smartwatch,1.0000
5.5055,Geral,smartwatch,0.7800
5.5389,Especialista,Smartwatch,1.0000
5.5389,Geral,smartwatch,0.7858
5.5722,Especialista,Smartwatch,1.0000
5.5722,Geral,smartwatch,0.7797
5.6056,Especialista,Smartwatch,1.0000
5.6056,Geral,smartwatch,0.7811
5.6390,Especialista,Smartwatch,1.0000
5.6390,Geral,smartwatch,0.7756
5.6723,Especialista,Smartwatch,1.0000
5.6723,Geral,smartwatch,0.7699
5.7057,Especialista,Smartwatch,1.0000
5.7057,Geral,smartwatch,0.7612
5.7391,Especialista,Smartwatch,1.0000
5.7391,Geral,smartwatch,0.7638
5.7724,Especialista,Smartwatch,1.0000
5.7724,Geral,smartwatch,0.7712
5.8058,Especialista,Smartwatch,1.0000
5.8058,Geral,smartwatch,0.7606
5.8392,Especialista,Smartwatch,1.0000
5.8392,Geral,smartwatch,0.7725
5.8725,Especialista,Smartwatch,1.0000
5.8725,Geral,smartwatch,0.7558
5.9059,Especialista,Smartwatch,1.0000
5.9059,Geral,smartwatch,0.7249
5.9393,Especialista,Smartwatch,1.0000
5.9393,Geral,smartwatch,0.7889
5.9726,Especialista,Smartwatch,1.0000
5.9726,Geral,smartwatch,0.7884
6.0060,Especialista,Smartwatch,0.9992
6.0060,Geral,smartwatch,0.8014
6.0394,Especialista,Smartwatch,0.9999
6.0394,Geral,smartwatch,0.7615
6.0727,Especialista,Smartwatch,0.9998
6.0727,Geral,smartwatch,0.7847
6.1061,Especialista,Smartwatch,0.9998
6.1061,Geral,smartwatch,0.8268
6.1395,Especialista,Smartwatch,0.9999
6.1395,Geral,smartwatch,0.7954
6.1728,Especialista,Smartwatch,0.9999
6.1728,Geral,smartwatch,0.8074
6.2062,Especialista,Smartwatch,1.0000
6.2062,Geral,smartwatch,0.8197
6.2396,Especialista,Smartwatch,0.9999
6.2396,Geral,smartwatch,0.8153
6.2729,Especialista,Smartwatch,0.9999
6.2729,Geral,smartwatch,0.7946
6.3063,Especialista,Smartwatch,0.9999
6.3063,Geral,smartwatch,0.7985
6.3397,Especialista,Smartwatch,0.9999
6.3397,Geral,smartwatch,0.7947
6.3730,Especialista,Smartwatch,1.0000
6.3730,Geral,smartwatch,0.7944
6.4064,Especialista,Smartwatch,1.0000
6.4064,Geral,smartwatch,0.7967
6.4398,Especialista,Smartwatch,1.0000
6.4398,Geral,smartwatch,0.7971
6.4731,Especialista,Smartwatch,0.6773
6.5065,Especialista,Smartwatch,0.7494
6.5399,Especialista,Smartwatch,0.7206
6.5732,Especialista,Smartwatch,0.8019
6.6066,Especialista,Smartwatch,0.8177
6.6400,Especialista,Smartwatch,0.8339
6.6733,Especialista,Smartwatch,0.8415
6.7067,Especialista,Smartwatch,0.8595
6.7401,Especialista,Smartwatch,0.8871
6.7734,Especialista,Smartwatch,0.7696
6.8068,Especialista,Smartwatch,0.6813
6.8402,Especialista,Smartwatch,0.5722
6.8735,Especialista,Smartwatch,0.5976
6.8735,Geral,smartwatch,0.5356
6.9069,Especialista,Smartwatch,0.5849
6.9069,Geral,smartwatch,0.5106
6.9403,Especialista,Smartwatch,0.5999
6.9403,Geral,smartwatch,0.5467
6.9736,Especialista,Smartwatch,0.6475
6.9736,Geral,smartwatch,0.5405
7.0070,Especialista,Smartwatch,0.7431
7.0070,Geral,smartwatch,0.6350
7.0404,Especialista,Smartwatch,0.7395
7.0404,Geral,smartwatch,0.6300
7.0737,Especialista,Smartwatch,0.6653
7.0737,Geral,smartwatch,0.6141
7.1071,Especialista,Smartwatch,0.7971
7.1071,Geral,smartwatch,0.6693
7.1405,Especialista,Smartwatch,0.6172
7.1405,Geral,smartwatch,0.6502
7.1738,Especialista,Smartwatch,0.6391
7.1738,Geral,smartwatch,0.6687
7.2072,Especialista,Smartwatch,0.7546
7.2072,Geral,smartwatch,0.7100
7.2406,Especialista,Smartwatch,0.6427
7.2406,Geral,smartwatch,0.7238
7.2739,Especialista,Smartwatch,0.5511
7.2739,Geral,smartwatch,0.7326
7.3073,Especialista,Smartwatch,0.7443
7.3073,Geral,smartwatch,0.7614
7.3407,Especialista,Smartwatch,0.7061
7.3407,Geral,smartwatch,0.7494
7.3740,Especialista,Smartwatch,0.6177
7.3740,Geral,smartwatch,0.7519
7.4074,Especialista,Smartwatch,0.5473
7.4074,Geral,smartwatch,0.7593
7.4408,Especialista,Smartwatch,0.7066
7.4408,Geral,smartwatch,0.7476
7.4741,Especialista,Smartwatch,0.8118
7.4741,Geral,smartwatch,0.7535
7.5075,Especialista,Smartwatch,0.8952
7.5075,Geral,smartwatch,0.7308
7.5409,Especialista,Smartwatch,0.9418
7.5409,Geral,smartwatch,0.7756
7.5742,Especialista,Smartwatch,0.9669
7.5742,Geral,smartwatch,0.7728
7.6076,Especialista,Smartwatch,0.9624
7.6076,Geral,smartwatch,0.7950
7.6410,Especialista,Smartwatch,0.9787
7.6410,Geral,smartwatch,0.7325
7.6743,Especialista,Smartwatch,0.9444
7.6743,Geral,smartwatch,0.7470
7.7077,Especialista,Smartwatch,0.9580
7.7077,Geral,smartwatch,0.7426
7.7411,Especialista,Smartwatch,0.9252
7.7411,Geral,smartwatch,0.7350
7.7744,Especialista,Smartwatch,0.9315
7.7744,Geral,smartwatch,0.7524
7.8078,Especialista,Smartwatch,0.8826
7.8078,Geral,smartwatch,0.7497
7.8412,Especialista,Smartwatch,0.9077
7.8412,Geral,smartwatch,0.7436
7.8745,Especialista,Smartwatch,0.8714
7.8745,Geral,smartwatch,0.7499
7.9079,Especialista,Smartwatch,0.8427
7.9079,Geral,smartwatch,0.7718
7.9413,Especialista,Smartwatch,0.7057
7.9413,Geral,smartwatch,0.7684
7.9746,Especialista,Smartwatch,0.7715
7.9746,Geral,smartwatch,0.7742
8.0080,Especialista,Smartwatch,0.7966
8.0080,Geral,smartwatch,0.7666
8.0414,Especialista,Smartwatch,0.8141
8.0414,Geral,smartwatch,0.7478
8.0747,Especialista,Smartwatch,0.7146
8.0747,Geral,smartwatch,0.7598
8.1081,Especialista,Smartwatch,0.6471
8.1081,Geral,smartwatch,0.7723
8.1415,Especialista,Smartwatch,0.6440
8.1415,Geral,smartwatch,0.7862
8.1748,Especialista,Smartwatch,0.7595
8.1748,Geral,smartwatch,0.7871
8.2082,Especialista,Smartwatch,0.7781
8.2082,Geral,smartwatch,0.7715
8.2416,Especialista,Smartwatch,0.6604
8.2416,Geral,smartwatch,0.7752
8.2749,Especialista,Smartwatch,0.6628
8.2749,Geral,smartwatch,0.7745
8.3083,Especialista,Smartwatch,0.5990
8.3083,Geral,smartwatch,0.7772
8.3417,Especialista,Smartwatch,0.6012
8.3417,Geral,smartwatch,0.7840
8.3750,Especialista,Smartwatch,0.7427
8.3750,Geral,smartwatch,0.7951
8.4084,Especialista,Smartwatch,0.7835
8.4084,Geral,smartwatch,0.8140
8.4418,Especialista,Smartwatch,0.7931
8.4418,Geral,smartwatch,0.8167
8.4751,Especialista,Smartwatch,0.8842
8.4751,Geral,smartwatch,0.8137
8.5085,Especialista,Smartwatch,0.8895
8.5085,Geral,smartwatch,0.8058
8.5419,Especialista,Smartwatch,0.7986
8.5419,Geral,smartwatch,0.8180
8.5752,Especialista,Smartwatch,0.7918
8.5752,Geral,smartwatch,0.8169
8.6086,Especialista,Smartwatch,0.6889
8.6086,Geral,smartwatch,0.8156
8.6420,Especialista,Smartwatch,0.8262
8.6420,Geral,smartwatch,0.8126
8.6753,Especialista,Smartwatch,0.8805
8.6753,Geral,smartwatch,0.8125
8.7087,Especialista,Smartwatch,0.8462
8.7087,Geral,smartwatch,0.8104
8.7421,Especialista,Smartwatch,0.8404
8.7421,Geral,smartwatch,0.8172
8.7754,Especialista,Smartwatch,0.8826
8.7754,Geral,smartwatch,0.8174
8.8088,Especialista,Smartwatch,0.8565
8.8088,Geral,smartwatch,0.8210
8.8422,Especialista,Smartwatch,0.7809
8.8422,Geral,smartwatch,0.8236
8.8755,Especialista,Smartwatch,0.7050
8.8755,Geral,smartwatch,0.8271
8.9089,Especialista,Smartwatch,0.6534
8.9089,Geral,smartwatch,0.8143
8.9423,Especialista,Smartwatch,0.7232
8.9423,Geral,smartwatch,0.7866
8.9756,Especialista,Smartwatch,0.5843
8.9756,Geral,smartwatch,0.7855
9.0090,Especialista,Smartwatch,0.6490
9.0090,Geral,smartwatch,0.7910
9.0424,Especialista,Smartwatch,0.7431
9.0424,Geral,smartwatch,0.7913
9.0757,Especialista,Smartwatch,0.8854
9.0757,Geral,smartwatch,0.7987
9.1091,Especialista,Smartwatch,0.6058
9.1091,Geral,smartwatch,0.8132
9.1425,Especialista,Smartwatch,0.5010
9.1425,Geral,smartwatch,0.8183
9.1758,Especialista,Smartwatch,0.5325
9.1758,Geral,smartwatch,0.8133
9.2092,Geral,smartwatch,0.8060
9.2426,Especialista,Hair_Dryer,0.7444
9.2426,Geral,smartwatch,0.8124
9.2759,Especialista,Hair_Dryer,0.6828
9.2759,Geral,smartwatch,0.8117
9.3093,Especialista,Hair_Dryer,0.9179
9.3093,Geral,smartwatch,0.8032
9.3427,Especialista,Hair_Dryer,0.9163
9.3427,Geral,smartwatch,0.8067
9.3760,Especialista,Hair_Dryer,0.8997
9.3760,Geral,smartwatch,0.8060
9.4094,Especialista,Hair_Dryer,0.9015
9.4094,Geral,smartwatch,0.8115
9.4428,Especialista,Hair_Dryer,0.9332
9.4428,Geral,smartwatch,0.8001
9.4761,Especialista,Hair_Dryer,0.9313
9.4761,Geral,smartwatch,0.7960
9.5095,Especialista,Hair_Dryer,0.9105
9.5095,Geral,smartwatch,0.8150
9.5429,Especialista,Hair_Dryer,0.9117
9.5429,Geral,smartwatch,0.8135
9.5762,Especialista,Hair_Dryer,0.8657
9.5762,Geral,smartwatch,0.8195
9.6096,Especialista,Hair_Dryer,0.7218
9.6096,Geral,smartwatch,0.8066
9.6430,Especialista,Hair_Dryer,0.7624
9.6430,Geral,smartwatch,0.8093
9.6763,Especialista,Hair_Dryer,0.6926
9.6763,Geral,smartwatch,0.8001
9.7097,Especialista,Hair_Dryer,0.5781
9.7097,Geral,smartwatch,0.7880
9.7431,Geral,smartwatch,0.7927
9.7764,Especialista,Smartwatch,0.5361
9.7764,Geral,smartwatch,0.7984
9.8098,Especialista,Smartwatch,0.5041
9.8098,Geral,smartwatch,0.7991
9.8432,Especialista,Smartwatch,0.5582
9.8432,Geral,smartwatch,0.7980
9.8765,Especialista,Smartwatch,0.7630
9.8765,Geral,smartwatch,0.7972
9.9099,Especialista,Smartwatch,0.8765
9.9099,Geral,smartwatch,0.7987
9.9433,Especialista,Smartwatch,0.7048
9.9433,Geral,smartwatch,0.8081
9.9766,Especialista,Smartwatch,0.8627
9.9766,Geral,smartwatch,0.8093
10.0100,Especialista,Smartwatch,0.8783
10.0100,Geral,smartwatch,0.8104
10.0434,Especialista,Smartwatch,0.8706
10.0434,Geral,smartwatch,0.8054
10.0767,Especialista,Smartwatch,0.8574
10.0767,Geral,smartwatch,0.8034
10.1101,Especialista,Smartwatch,0.6661
10.1101,Geral,smartwatch,0.7993
10.1435,Especialista,Smartwatch,0.8159
10.1435,Geral,smartwatch,0.7985
10.1768,Especialista,Smartwatch,0.8929
10.1768,Geral,smartwatch,0.7996
10.2102,Especialista,Smartwatch,0.8694
10.2102,Geral,smartwatch,0.7999
10.2436,Especialista,Smartwatch,0.8975
10.2436,Geral,smartwatch,0.8063
10.2769,Especialista,Smartwatch,0.9367
10.2769,Geral,smartwatch,0.8143
10.3103,Especialista,Smartwatch,0.9459
10.3103,Geral,smartwatch,0.8138
10.3437,Especialista,Smartwatch,0.9406
10.3437,Geral,smartwatch,0.8198
10.3770,Especialista,Smartwatch,0.9804
10.3770,Geral,smartwatch,0.8232
10.4104,Especialista,Smartwatch,0.9934
10.4104,Geral,smartwatch,0.8210
10.4438,Especialista,Smartwatch,0.9758
10.4438,Geral,smartwatch,0.8181
10.4771,Especialista,Smartwatch,0.8858
10.4771,Geral,smartwatch,0.8215
10.5105,Especialista,Smartwatch,0.8237
10.5105,Geral,smartwatch,0.8190
10.5439,Especialista,Smartwatch,0.7269
10.5439,Geral,smartwatch,0.8156
10.5772,Especialista,Smartwatch,0.5770
10.5772,Geral,smartwatch,0.8105
10.6106,Especialista,Smartwatch,0.7288
10.6106,Geral,smartwatch,0.7997
10.6440,Especialista,Smartwatch,0.7111
10.6440,Geral,smartwatch,0.8006
10.6773,Especialista,Smartwatch,0.7332
10.6773,Geral,smartwatch,0.8098
10.7107,Especialista,Smartwatch,0.8037
10.7107,Geral,smartwatch,0.8063
10.7441,Especialista,Smartwatch,0.8538
10.7441,Geral,smartwatch,0.8037
10.7774,Especialista,Smartwatch,0.9281
10.7774,Geral,smartwatch,0.8014
10.8108,Especialista,Smartwatch,0.8530
10.8108,Geral,smartwatch,0.8055
10.8442,Especialista,Smartwatch,0.8612
10.8442,Geral,smartwatch,0.8121
10.8775,Especialista,Smartwatch,0.8627
10.8775,Geral,smartwatch,0.8157
10.9109,Especialista,Smartwatch,0.7344
10.9109,Geral,smartwatch,0.8161
10.9443,Especialista,Smartwatch,0.7903
10.9443,Geral,smartwatch,0.8182
10.9776,Especialista,Smartwatch,0.9572
10.9776,Geral,smartwatch,0.8239
11.0110,Especialista,Smartwatch,0.9528
11.0110,Geral,smartwatch,0.8173
11.0444,Especialista,Smartwatch,0.9564
11.0444,Geral,smartwatch,0.8165
11.0777,Especialista,Smartwatch,0.8911
11.0777,Geral,smartwatch,0.8194
11.1111,Especialista,Smartwatch,0.9555
11.1111,Geral,smartwatch,0.8171
11.1445,Especialista,Smartwatch,0.9798
11.1445,Geral,smartwatch,0.8165
11.1778,Especialista,Smartwatch,0.9923
11.1778,Geral,smartwatch,0.8231
11.2112,Especialista,Smartwatch,0.9906
11.2112,Geral,smartwatch,0.8057
11.2446,Especialista,Smartwatch,0.9877
11.2446,Geral,smartwatch,0.8114
11.2779,Especialista,Smartwatch,0.9915
