Timestamp_Video_s,Modelo,Classe,Confianca
5.1667,Especialista,Mixer,0.5410
5.2000,Especialista,Mixer,0.6831
5.2333,Especialista,Mixer,0.6727
5.2667,Especialista,Mixer,0.6087
5.3000,Especialista,Mixer,0.6292
5.3333,Especialista,Mixer,0.7528
5.3667,Especialista,Mixer,0.8552
5.4000,Especialista,Mixer,0.8422
5.4333,Especialista,Mixer,0.7067
5.4667,Especialista,Mixer,0.7918
5.5000,Especialista,Mixer,0.7490
5.5333,Especialista,Mixer,0.6831
5.5667,Especialista,Mixer,0.6076
5.6000,Especialista,Mixer,0.5769
5.6333,Especialista,Mixer,0.5583
5.7333,Especialista,Hair_Dryer,0.6893
5.7667,Especialista,Hair_Dryer,0.5780
5.8000,Especialista,Mixer,0.7451
5.8333,Especialista,Mixer,0.7825
5.8667,Especialista,Mixer,0.7849
5.9000,Especialista,Mixer,0.8154
5.9333,Especialista,Mixer,0.8136
5.9667,Especialista,Mixer,0.8501
6.0000,Especialista,Mixer,0.8300
6.0333,Especialista,Mixer,0.8876
6.0667,Especialista,Mixer,0.8747
6.1000,Especialista,Mixer,0.8093
6.1333,Especialista,Mixer,0.5672
6.1667,Especialista,Mixer,0.7031
6.2000,Especialista,Mixer,0.7575
6.2333,Especialista,Mixer,0.8213
6.2667,Especialista,Mixer,0.7999
6.3000,Especialista,Mixer,0.7595
6.3333,Especialista,Mixer,0.8289
6.3667,Especialista,Mixer,0.6838
6.4000,Especialista,Mixer,0.7285
6.4333,Especialista,Mixer,0.6900
6.4667,Especialista,Mixer,0.5722
6.5000,Especialista,Mixer,0.7340
6.6000,Especialista,Hair_Dryer,0.5759
6.6667,Especialista,Hair_Dryer,0.5139
6.7000,Especialista,Hair_Dryer,0.5346
6.7333,Especialista,Hair_Dryer,0.6056
6.7667,Especialista,Hair_Dryer,0.6104
6.8000,Especialista,Hair_Dryer,0.7207
6.8333,Especialista,Hair_Dryer,0.7744
6.8667,Especialista,Hair_Dryer,0.8463
6.9000,Especialista,Hair_Dryer,0.8724
6.9333,Especialista,Hair_Dryer,0.9020
6.9667,Especialista,Hair_Dryer,0.9251
7.0000,Especialista,Hair_Dryer,0.9170
7.0333,Especialista,Hair_Dryer,0.8875
7.0667,Especialista,Hair_Dryer,0.7711
7.1000,Especialista,Hair_Dryer,0.6730
7.1333,Especialista,Hair_Dryer,0.6885
7.1667,Especialista,Hair_Dryer,0.5599
7.2000,Especialista,Hair_Dryer,0.5701
7.2333,Especialista,Hair_Dryer,0.5349
7.2667,Especialista,Hair_Dryer,0.5385
7.3333,Especialista,Hair_Dryer,0.6624
7.3667,Especialista,Hair_Dryer,0.7145
7.4000,Especialista,Hair_Dryer,0.7541
7.4333,Especialista,Hair_Dryer,0.7938
7.4667,Especialista,Hair_Dryer,0.7257
7.5000,Especialista,Hair_Dryer,0.7521
7.5333,Especialista,Hair_Dryer,0.7443
7.5667,Especialista,Hair_Dryer,0.7160
7.6000,Especialista,Hair_Dryer,0.7082
7.6333,Especialista,Hair_Dryer,0.8020
7.6667,Especialista,Hair_Dryer,0.7951
7.7000,Especialista,Hair_Dryer,0.7431
7.7333,Especialista,Hair_Dryer,0.7416
7.7667,Especialista,Hair_Dryer,0.6785
7.8000,Especialista,Smartwatch,0.5490
7.8333,Especialista,Mixer,0.6670
7.8667,Especialista,Mixer,0.6855
7.9000,Especialista,Mixer,0.7940
7.9333,Especialista,Mixer,0.7620
7.9667,Especialista,Mixer,0.5595
8.0000,Especialista,Mixer,0.6809
8.0333,Especialista,Mixer,0.8977
8.0667,Especialista,Mixer,0.7992
8.1000,Especialista,Mixer,0.7593
8.1333,Especialista,Mixer,0.6080
8.1667,Especialista,Mixer,0.6116
8.2000,Especialista,Mixer,0.6757
8.2333,Especialista,Mixer,0.8880
8.2667,Especialista,Mixer,0.8480
8.3000,Especialista,Mixer,0.8125
8.3333,Especialista,Mixer,0.8993
8.3667,Especialista,Mixer,0.9223
8.4000,Especialista,Mixer,0.8824
8.4333,Especialista,Mixer,0.7906
8.4667,Especialista,Mixer,0.7781
8.5000,Especialista,Mixer,0.7977
8.5333,Especialista,Mixer,0.7979
8.5667,Especialista,Mixer,0.7900
8.6000,Especialista,Mixer,0.8378
8.6333,Especialista,Mixer,0.8974
8.6667,Especialista,Mixer,0.5923
8.7000,Especialista,Hair_Dryer,0.6224
8.7333,Especialista,Hair_Dryer,0.7648
8.7667,Especialista,Mixer,0.8851
8.8000,Especialista,Mixer,0.8833
8.8333,Especialista,Mixer,0.7917
8.8667,Especialista,Mixer,0.6839
8.9000,Especialista,Mixer,0.6700
8.9333,Especialista,Mixer,0.6778
8.9667,Especialista,Mixer,0.6330
9.0667,Especialista,Hair_Dryer,0.6368
9.1000,Especialista,Hair_Dryer,0.7359
9.1333,Especialista,Hair_Dryer,0.6955
9.1667,Especialista,Hair_Dryer,0.5286
9.2000,Especialista,Hair_Dryer,0.5660
9.2333,Especialista,Hair_Dryer,0.5387
9.3333,Especialista,Hair_Dryer,0.5729
9.3667,Especialista,Hair_Dryer,0.6458
9.4333,Especialista,Hair_Dryer,0.5513
9.4667,Especialista,Hair_Dryer,0.6545
9.5000,Especialista,Hair_Dryer,0.6987
9.5333,Especialista,Hair_Dryer,0.5795
9.5667,Especialista,Hair_Dryer,0.5965
9.6000,Especialista,Hair_Dryer,0.5866
9.6333,Especialista,Hair_Dryer,0.6523
9.6667,Especialista,Mixer,0.5127
9.7333,Especialista,Mixer,0.7072
9.7667,Especialista,Mixer,0.7581
9.8000,Especialista,Mixer,0.8746
9.8333,Especialista,Mixer,0.8222
9.8667,Especialista,Grain_grinder,0.5436
9.9000,Especialista,Grain_grinder,0.6562
9.9333,Especialista,Grain_grinder,0.6550
9.9667,Especialista,Grain_grinder,0.6981
10.0000,Especialista,Grain_grinder,0.6638
10.0333,Especialista,Grain_grinder,0.7060
10.0667,Especialista,Grain_grinder,0.7488
10.1000,Especialista,Grain_grinder,0.8518
10.1333,Especialista,Grain_grinder,0.9244
10.1667,Especialista,Grain_grinder,0.9110
10.2000,Especialista,Grain_grinder,0.9121
10.2333,Especialista,Grain_grinder,0.9527
10.2667,Especialista,Grain_grinder,0.9749
10.3000,Especialista,Grain_grinder,0.9593
10.3333,Especialista,Grain_grinder,0.9271
10.3667,Especialista,Grain_grinder,0.8482
10.4000,Especialista,Grain_grinder,0.7821
10.4333,Especialista,Grain_grinder,0.7902
10.4667,Especialista,Grain_grinder,0.6744
10.5000,Especialista,Grain_grinder,0.5069
10.5667,Especialista,Mixer,0.7029
10.6000,Especialista,Mixer,0.8606
10.6333,Especialista,Mixer,0.9539
10.6667,Especialista,Mixer,0.9844
10.7000,Especialista,Mixer,0.9933
10.7333,Especialista,Mixer,0.9983
10.7667,Especialista,Mixer,0.9979
10.8000,Especialista,Mixer,0.9922
10.8333,Especialista,Mixer,0.9963
10.8667,Especialista,Mixer,0.9984
10.9000,Especialista,Mixer,0.9998
10.9333,Especialista,Mixer,0.9999
10.9667,Especialista,Mixer,1.0000
11.0000,Especialista,Mixer,1.0000
11.0333,Especialista,Mixer,1.0000
11.0667,Especialista,Mixer,1.0000
11.1000,Especialista,Mixer,0.9999
11.1333,Especialista,Mixer,0.9998
11.1667,Especialista,Mixer,0.9999
11.2000,Especialista,Mixer,0.9999
11.2333,Especialista,Mixer,0.9999
11.2667,Especialista,Mixer,0.9999
11.3000,Especialista,Mixer,1.0000
11.3333,Especialista,Mixer,1.0000
11.3667,Especialista,Mixer,1.0000
11.4000,Especialista,Mixer,1.0000
11.4333,Especialista,Mixer,1.0000
11.4667,Especialista,Mixer,1.0000
11.5000,Especialista,Mixer,1.0000
11.5333,Especialista,Mixer,1.0000
11.5333,Geral,Hair_Dryer,0.7672
11.5667,Especialista,Mixer,1.0000
11.5667,Geral,Hair_Dryer,0.7920
11.6000,Especialista,Mixer,1.0000
11.6000,Geral,Hair_Dryer,0.8134
11.6333,Especialista,Mixer,1.0000
11.6333,Geral,Hair_Dryer,0.8265
11.6667,Especialista,Mixer,1.0000
11.6667,Geral,Hair_Dryer,0.8169
11.7000,Especialista,Mixer,1.0000
11.7000,Geral,Hair_Dryer,0.7917
11.7333,Especialista,Mixer,1.0000
11.7333,Geral,Hair_Dryer,0.7788
11.7667,Especialista,Mixer,1.0000
11.7667,Geral,Hair_Dryer,0.7851
11.8000,Especialista,Mixer,1.0000
11.8000,Geral,Hair_Dryer,0.7795
11.8333,Especialista,Mixer,1.0000
11.8333,Geral,Hair_Dryer,0.8048
11.8667,Especialista,Mixer,1.0000
11.8667,Geral,Hair_Dryer,0.8162
11.9000,Especialista,Mixer,1.0000
11.9000,Geral,Hair_Dryer,0.8464
11.9333,Especialista,Mixer,1.0000
11.9333,Geral,Hair_Dryer,0.8666
11.9333,Geral,Hair_Dryer,0.6294
11.9667,Especialista,Mixer,1.0000
11.9667,Geral,Hair_Dryer,0.7794
12.0000,Especialista,Mixer,1.0000
12.0000,Geral,Hair_Dryer,0.8735
12.0000,Geral,Hair_Dryer,0.7155
12.0333,Especialista,Mixer,1.0000
12.0333,Geral,Hair_Dryer,0.8705
12.0333,Geral,Hair_Dryer,0.7343
12.0667,Especialista,Mixer,1.0000
12.0667,Geral,Hair_Dryer,0.8612
12.0667,Geral,Hair_Dryer,0.7751
12.1000,Especialista,Mixer,0.9999
12.1000,Geral,Hair_Dryer,0.8600
12.1000,Geral,Hair_Dryer,0.7330
12.1333,Especialista,Mixer,0.9999
12.1333,Geral,Hair_Dryer,0.8548
12.1333,Geral,Hair_Dryer,0.7291
12.1667,Especialista,Mixer,0.9997
12.1667,Geral,Hair_Dryer,0.8409
12.1667,Geral,Hair_Dryer,0.6648
12.2000,Especialista,Mixer,0.9996
12.2000,Geral,Hair_Dryer,0.8445
12.2000,Geral,Hair_Dryer,0.7358
12.2333,Especialista,Mixer,0.9995
12.2333,Geral,Hair_Dryer,0.8321
12.2333,Geral,Hair_Dryer,0.7387
12.2667,Especialista,Mixer,0.9997
12.2667,Geral,Hair_Dryer,0.8458
12.2667,Geral,Hair_Dryer,0.7057
12.3000,Especialista,Mixer,0.9984
12.3000,Geral,Hair_Dryer,0.8269
12.3000,Geral,Hair_Dryer,0.7378
12.3333,Especialista,Mixer,0.9977
12.3333,Geral,Hair_Dryer,0.8228
12.3333,Geral,Hair_Dryer,0.7681
12.3667,Especialista,Mixer,0.9988
12.3667,Geral,Hair_Dryer,0.8155
12.3667,Geral,Hair_Dryer,0.7613
12.4000,Especialista,Mixer,0.9993
12.4000,Geral,Hair_Dryer,0.8190
12.4000,Geral,Hair_Dryer,0.7638
12.4333,Especialista,Mixer,0.9987
12.4333,Geral,Hair_Dryer,0.8321
12.4333,Geral,Hair_Dryer,0.7622
12.4667,Especialista,Mixer,0.9985
12.4667,Geral,Hair_Dryer,0.8210
12.4667,Geral,Hair_Dryer,0.6858
12.5000,Especialista,Mixer,0.9988
12.5000,Geral,Hair_Dryer,0.8351
12.5000,Geral,Hair_Dryer,0.6619
12.5333,Especialista,Mixer,0.9995
12.5333,Geral,Hair_Dryer,0.8354
12.5333,Geral,Hair_Dryer,0.6270
12.5667,Especialista,Mixer,0.9989
12.5667,Geral,Hair_Dryer,0.8402
12.5667,Geral,Hair_Dryer,0.6434
12.6000,Especialista,Mixer,0.9991
12.6000,Geral,Hair_Dryer,0.8401
12.6000,Geral,Hair_Dryer,0.6639
12.6333,Especialista,Mixer,0.9990
12.6333,Geral,Hair_Dryer,0.8238
12.6333,Geral,Hair_Dryer,0.6784
12.6667,Especialista,Mixer,0.9992
12.6667,Geral,Hair_Dryer,0.8194
12.6667,Geral,Hair_Dryer,0.6949
12.7000,Especialista,Mixer,0.9992
12.7000,Geral,Hair_Dryer,0.8208
12.7000,Geral,Hair_Dryer,0.7253
12.7333,Especialista,Mixer,0.9988
12.7333,Geral,Hair_Dryer,0.8150
12.7333,Geral,Hair_Dryer,0.7181
12.7667,Especialista,Mixer,0.9984
12.7667,Geral,Hair_Dryer,0.8164
12.7667,Geral,Hair_Dryer,0.7139
12.8000,Especialista,Mixer,0.9988
12.8000,Geral,Hair_Dryer,0.8185
12.8000,Geral,Hair_Dryer,0.7164
12.8333,Especialista,Mixer,0.9986
12.8333,Geral,Hair_Dryer,0.8101
12.8333,Geral,Hair_Dryer,0.7163
12.8667,Especialista,Mixer,0.9983
12.8667,Geral,Hair_Dryer,0.8188
12.8667,Geral,Hair_Dryer,0.6518
12.9000,Especialista,Mixer,0.9985
12.9000,Geral,Hair_Dryer,0.8103
12.9000,Geral,Hair_Dryer,0.6130
12.9333,Especialista,Mixer,0.9984
12.9333,Geral,Hair_Dryer,0.8087
12.9333,Geral,Hair_Dryer,0.5602
12.9667,Especialista,Mixer,0.9982
12.9667,Geral,Hair_Dryer,0.8140
12.9667,Geral,Hair_Dryer,0.6061
13.0000,Especialista,Mixer,0.9985
13.0000,Geral,Hair_Dryer,0.8098
13.0000,Geral,Hair_Dryer,0.5677
13.0333,Especialista,Mixer,0.9973
13.0333,Geral,Hair_Dryer,0.7949
13.0333,Geral,Hair_Dryer,0.5358
13.0667,Especialista,Mixer,0.9970
13.0667,Geral,Hair_Dryer,0.7838
13.1000,Especialista,Mixer,0.9960
13.1000,Geral,Hair_Dryer,0.7773
13.1333,Especialista,Mixer,0.9961
13.1333,Geral,Hair_Dryer,0.7839
13.1667,Especialista,Mixer,0.9970
13.1667,Geral,Hair_Dryer,0.7980
13.2000,Especialista,Mixer,0.9967
13.2000,Geral,Hair_Dryer,0.7939
13.2333,Especialista,Mixer,0.9948
13.2333,Geral,Hair_Dryer,0.7832
13.2667,Especialista,Mixer,0.9928
13.2667,Geral,Hair_Dryer,0.7910
13.3000,Especialista,Mixer,0.9921
13.3000,Geral,Hair_Dryer,0.7933
13.3333,Especialista,Mixer,0.9929
13.3333,Geral,Hair_Dryer,0.7930
13.3667,Especialista,Mixer,0.9944
13.3667,Geral,Hair_Dryer,0.7955
13.4000,Especialista,Mixer,0.9938
13.4000,Geral,Hair_Dryer,0.7955
13.4333,Especialista,Mixer,0.9927
13.4333,Geral,Hair_Dryer,0.7958
13.4667,Especialista,Mixer,0.9934
13.4667,Geral,Hair_Dryer,0.7966
13.5000,Especialista,Mixer,0.9887
13.5000,Geral,Hair_Dryer,0.7969
13.5333,Especialista,Mixer,0.9894
13.5333,Geral,Hair_Dryer,0.7929
13.5667,Especialista,Mixer,0.9905
13.5667,Geral,Hair_Dryer,0.8014
13.6000,Especialista,Mixer,0.9900
13.6000,Geral,Hair_Dryer,0.8025
13.6333,Especialista,Mixer,0.9886
13.6333,Geral,Hair_Dryer,0.8087
13.6667,Especialista,Mixer,0.9885
13.6667,Geral,Hair_Dryer,0.8110
13.7000,Especialista,Mixer,0.9896
13.7000,Geral,Hair_Dryer,0.8093
13.7333,Especialista,Mixer,0.9880
13.7333,Geral,Hair_Dryer,0.8147
13.7667,Especialista,Mixer,0.9882
13.7667,Geral,Hair_Dryer,0.8146
13.8000,Especialista,Mixer,0.9882
13.8000,Geral,Hair_Dryer,0.8145
13.8333,Especialista,Mixer,0.9882
13.8333,Geral,Hair_Dryer,0.8145
13.8667,Especialista,Mixer,0.9879
13.8667,Geral,Hair_Dryer,0.8146
13.9000,Especialista,Mixer,0.9880
13.9000,Geral,Hair_Dryer,0.8147
13.9333,Especialista,Mixer,0.9879
13.9333,Geral,Hair_Dryer,0.8147
13.9667,Especialista,Mixer,0.9879
13.9667,Geral,Hair_Dryer,0.8147
14.0000,Especialista,Mixer,0.9878
14.0000,Geral,Hair_Dryer,0.8146
14.0333,Especialista,Mixer,0.9878
14.0333,Geral,Hair_Dryer,0.8146
14.0667,Especialista,Mixer,0.9880
14.0667,Geral,Hair_Dryer,0.8146
14.1000,Especialista,Mixer,0.9880
14.1000,Geral,Hair_Dryer,0.8146
14.1333,Especialista,Mixer,0.9878
14.1333,Geral,Hair_Dryer,0.8146
14.1667,Especialista,Mixer,0.9880
14.1667,Geral,Hair_Dryer,0.8146
14.2000,Especialista,Mixer,0.9880
14.2000,Geral,Hair_Dryer,0.8146
14.2333,Especialista,Mixer,0.9880
14.2333,Geral,Hair_Dryer,0.8146
14.2667,Especialista,Mixer,0.9878
14.2667,Geral,Hair_Dryer,0.8146
14.3000,Especialista,Mixer,0.9880
14.3000,Geral,Hair_Dryer,0.8146
14.3333,Especialista,Mixer,0.9880
14.3333,Geral,Hair_Dryer,0.8146
14.3667,Especialista,Mixer,0.9880
14.3667,Geral,Hair_Dryer,0.8146
14.4000,Especialista,Mixer,0.9878
14.4000,Geral,Hair_Dryer,0.8146
14.4333,Especialista,Mixer,0.9880
14.4333,Geral,Hair_Dryer,0.8146
14.4667,Especialista,Mixer,0.9880
14.4667,Geral,Hair_Dryer,0.8146
14.5000,Especialista,Mixer,0.9880
14.5000,Geral,Hair_Dryer,0.8146
14.5333,Especialista,Mixer,0.9878
14.5333,Geral,Hair_Dryer,0.8146
14.5667,Especialista,Mixer,0.9880
14.5667,Geral,Hair_Dryer,0.8146
14.6000,Especialista,Mixer,0.9880
14.6000,Geral,Hair_Dryer,0.8146
14.6333,Especialista,Mixer,0.9880
14.6333,Geral,Hair_Dryer,0.8146
14.6667,Especialista,Mixer,0.9878
14.6667,Geral,Hair_Dryer,0.8146
14.7000,Especialista,Mixer,0.9877
14.7000,Geral,Hair_Dryer,0.8151
14.7333,Especialista,Mixer,0.9877
14.7333,Geral,Hair_Dryer,0.8150
14.7667,Especialista,Mixer,0.9878
14.7667,Geral,Hair_Dryer,0.8151
14.8000,Especialista,Mixer,0.9880
14.8000,Geral,Hair_Dryer,0.8150
14.8333,Especialista,Mixer,0.9879
14.8333,Geral,Hair_Dryer,0.8151
14.8667,Especialista,Mixer,0.9879
14.8667,Geral,Hair_Dryer,0.8151
14.9000,Especialista,Mixer,0.9879
14.9000,Geral,Hair_Dryer,0.8151
14.9333,Especialista,Mixer,0.9878
14.9333,Geral,Hair_Dryer,0.8151
14.9667,Especialista,Mixer,0.9878
14.9667,Geral,Hair_Dryer,0.8151
15.0000,Especialista,Mixer,0.9741
15.0000,Geral,Hair_Dryer,0.8029
15.0333,Especialista,Mixer,0.9741
15.0333,Geral,Hair_Dryer,0.8030
15.0667,Especialista,Mixer,0.9741
15.0667,Geral,Hair_Dryer,0.8030
15.1000,Especialista,Mixer,0.9741
15.1000,Geral,Hair_Dryer,0.8030
15.1333,Especialista,Mixer,0.9741
15.1333,Geral,Hair_Dryer,0.8029
15.1667,Especialista,Mixer,0.9739
15.1667,Geral,Hair_Dryer,0.8029
15.2000,Especialista,Mixer,0.9739
15.2000,Geral,Hair_Dryer,0.8029
15.2333,Especialista,Mixer,0.9739
15.2333,Geral,Hair_Dryer,0.8029
15.2667,Especialista,Mixer,0.9741
15.2667,Geral,Hair_Dryer,0.8030
15.3000,Especialista,Mixer,0.9741
15.3000,Geral,Hair_Dryer,0.8029
15.3333,Especialista,Mixer,0.9741
15.3333,Geral,Hair_Dryer,0.8029
15.3667,Especialista,Mixer,0.9741
15.3667,Geral,Hair_Dryer,0.8029
15.4000,Especialista,Mixer,0.9741
15.4000,Geral,Hair_Dryer,0.8030
15.4333,Especialista,Mixer,0.9741
15.4333,Geral,Hair_Dryer,0.8029
15.4667,Especialista,Mixer,0.9741
15.4667,Geral,Hair_Dryer,0.8029
15.5000,Especialista,Mixer,0.9741
15.5000,Geral,Hair_Dryer,0.8029
15.5333,Especialista,Mixer,0.9741
15.5333,Geral,Hair_Dryer,0.8030
15.5667,Especialista,Mixer,0.9741
15.5667,Geral,Hair_Dryer,0.8029
15.6000,Especialista,Mixer,0.9741
15.6000,Geral,Hair_Dryer,0.8029
15.6333,Especialista,Mixer,0.9741
15.6333,Geral,Hair_Dryer,0.8030
15.6667,Especialista,Mixer,0.9741
15.6667,Geral,Hair_Dryer,0.8030
15.7000,Especialista,Mixer,0.9741
15.7000,Geral,Hair_Dryer,0.8030
15.7333,Especialista,Mixer,0.9741
15.7333,Geral,Hair_Dryer,0.8030
15.7667,Especialista,Mixer,0.9741
15.7667,Geral,Hair_Dryer,0.8030
15.8000,Especialista,Mixer,0.9741
15.8000,Geral,Hair_Dryer,0.8030
15.8333,Especialista,Mixer,0.9741
15.8333,Geral,Hair_Dryer,0.8030
15.8667,Especialista,Mixer,0.9741
15.8667,Geral,Hair_Dryer,0.8030
15.9000,Especialista,Mixer,0.9741
15.9000,Geral,Hair_Dryer,0.8030
15.9333,Especialista,Mixer,0.9741
15.9333,Geral,Hair_Dryer,0.8030
15.9667,Especialista,Mixer,0.9862
15.9667,Geral,Hair_Dryer,0.7162
16.0000,Especialista,Mixer,0.9741
16.0000,Geral,Hair_Dryer,0.8030
16.0333,Especialista,Mixer,0.9741
16.0333,Geral,Hair_Dryer,0.8030
16.0667,Especialista,Mixer,0.9741
16.0667,Geral,Hair_Dryer,0.8030
16.1000,Especialista,Mixer,0.9741
16.1000,Geral,Hair_Dryer,0.8030
